# Creation Date: 2018-Jan-09
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  8095.8494 |    1 |     0 |      4400 | NIST+MURPHY |
|   Ar I |  8096.2811 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8098.4866 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  8099.7100 |    1 |     0 |        34 |        NIST |
|   Th I |  8103.0660 |    1 |     0 |         8 |        NIST |
|   Th I |  8104.1010 |    1 |     0 |        17 |        NIST |
|   Ar I |  8105.9210 |    1 |     0 |     20000 |        NIST |
|   Th I |  8106.7640 |    1 |     0 |        17 |        NIST |
|   Th I |  8109.0340 |    1 |     0 |        17 |        NIST |
|   Th I |  8109.7370 |    1 |     0 |        25 |        NIST |
|  Ar II |  8112.8800 |    1 |     0 |         1 |        NIST |
|  Th II |  8114.2550 |    1 |     0 |        40 |        NIST |
|   Th I |  8116.7799 |    1 |     0 |       240 |        NIST |
|   Ar I |  8117.5420 |    1 |     0 |     35000 |        NIST |
|   Th I |  8119.7890 |    1 |     0 |        42 |        NIST |
|   Th I |  8123.2974 |    1 |     0 |        50 |        NIST |
|   Th I |  8124.5814 |    1 |     0 |       340 |        NIST |
|   Th I |  8124.9570 |    1 |     0 |      1100 |        NIST |
|  Th II |  8125.8890 |    1 |     0 |        80 |        NIST |
|  Th II |  8127.7480 |    1 |     0 |        40 |        NIST |
|  Th II |  8129.8650 |    1 |     0 |        80 |        NIST |
|   Th I |  8131.6407 |    1 |     0 |      1800 | NIST+MURPHY |
|   Th I |  8131.9307 |    1 |     0 |       210 |        NIST |
|  Th II |  8132.4307 |    1 |     0 |        61 |        NIST |
|   Th I |  8135.2000 |    1 |     0 |       420 |        NIST |
|   Th I |  8136.0910 |    1 |     0 |         8 |        NIST |
|   Th I |  8136.8700 |    1 |     0 |        42 |        NIST |
|   Th I |  8138.0350 |    1 |     0 |        16 |        NIST |
|   Th I |  8139.4930 |    1 |     0 |        16 |        NIST |
|   Th I |  8139.6040 |    1 |     0 |        33 |        NIST |
|   Th I |  8140.1734 |    1 |     0 |       380 | NIST+MURPHY |
|  Th II |  8140.6354 |    1 |     0 |       490 |        NIST |
|   Th I |  8140.7132 |    1 |     0 |      3200 |        NIST |
|  Th II |  8142.1395 |    1 |     0 |       150 |        NIST |
|  Th II |  8142.1412 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8144.9044 |    1 |     0 |       170 |        NIST |
|   Th I |  8145.3772 |    1 |     0 |     12000 | NIST+MURPHY |
|   Ar I |  8145.7436 |    0 |     0 |         1 |      MURPHY |
|  Th II |  8147.7140 |    1 |     0 |        80 |        NIST |
|   Th I |  8148.4693 |    1 |     0 |        59 |        NIST |
|   Th I |  8148.9880 |    1 |     0 |        42 |        NIST |
|   Th I |  8151.9431 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  8152.5748 |    1 |     0 |       110 |        NIST |
|  Th II |  8152.7710 |    1 |     0 |         0 |        NIST |
|  Ar II |  8152.8880 |    1 |     0 |         1 |        NIST |
|   Th I |  8153.1190 |    1 |     0 |         8 |        NIST |
|   Th I |  8154.2140 |    1 |     0 |        16 |        NIST |
|  Th II |  8154.6234 |    1 |     0 |       200 |        NIST |
|   Th I |  8156.4338 |    1 |     0 |        86 |        NIST |
|   Th I |  8158.1910 |    1 |     0 |        42 |        NIST |
|   Th I |  8159.7868 |    1 |     0 |       540 |        NIST |
|   Th I |  8161.2590 |    1 |     0 |        17 |        NIST |
|   Th I |  8161.9713 |    1 |     0 |      6800 | NIST+MURPHY |
|   Th I |  8163.7960 |    1 |     0 |        17 |        NIST |
|   Th I |  8164.3029 |    1 |     0 |       180 | NIST+MURPHY |
|  Th II |  8165.3655 |    1 |     0 |       460 | NIST+MURPHY |
|   Th I |  8165.5990 |    1 |     0 |         8 |        NIST |
|  Th II |  8167.3918 |    1 |     0 |        79 |        NIST |
|  Ar II |  8167.6500 |    1 |     0 |         3 |        NIST |
|  Th II |  8168.6932 |    1 |     0 |       240 |        NIST |
|   Th I |  8170.1110 |    1 |     0 |        25 |        NIST |
|   Th I |  8171.0210 |    1 |     0 |        42 |        NIST |
|   Th I |  8172.0330 |    1 |     0 |      3000 | NIST+MURPHY |
|   Th I |  8174.3707 |    1 |     0 |       440 |        NIST |
|   Th I |  8176.3330 |    1 |     0 |        33 |        NIST |
|   Th I |  8176.5750 |    1 |     0 |        16 |        NIST |
|   Th I |  8176.9510 |    1 |     0 |        16 |        NIST |
|  Th II |  8179.4272 |    1 |     0 |        62 |        NIST |
|  Th II |  8180.4440 |    1 |     0 |        79 |        NIST |
|   Th I |  8181.0780 |    1 |     0 |        16 |        NIST |
|   Th I |  8181.2830 |    1 |     0 |        75 |        NIST |
|  Th II |  8183.5560 |    1 |     0 |        81 |        NIST |
|  Th II |  8184.5150 |    1 |     0 |       200 |        NIST |
|  Ar II |  8185.0400 |    1 |     0 |         0 |        NIST |
|   Th I |  8185.9730 |    1 |     0 |        16 |        NIST |
|   Th I |  8186.0993 |    1 |     0 |        71 |        NIST |
|  Th II |  8186.6430 |    1 |     0 |        40 |        NIST |
|   Th I |  8189.1623 |    1 |     0 |     12000 | NIST+MURPHY |
|   Th I |  8192.1900 |    1 |     0 |        33 |        NIST |
|  Ar II |  8192.5100 |    1 |     0 |         1 |        NIST |
|   Th I |  8192.7310 |    1 |     0 |        16 |        NIST |
|   Th I |  8193.1369 |    1 |     0 |       220 | NIST+MURPHY |
|   Th I |  8193.3210 |    1 |     0 |        84 |        NIST |
|   Th I |  8194.3880 |    1 |     0 |        25 |        NIST |
|  Ar II |  8194.3900 |    1 |     0 |         0 |        NIST |
|   Th I |  8195.4880 |    1 |     0 |        57 |        NIST |
|   Th I |  8196.6474 |    1 |     0 |       420 | NIST+MURPHY |
|   Th I |  8196.9510 |    1 |     0 |        25 |        NIST |
|   Th I |  8198.2116 |    1 |     0 |       110 |        NIST |
|  Th II |  8200.3210 |    1 |     0 |        41 |        NIST |
|   Th I |  8200.6962 |    1 |     0 |       110 |        NIST |
|   Th I |  8203.6090 |    1 |     0 |         8 |        NIST |
|   Th I |  8204.4020 |    1 |     0 |       460 |        NIST |
|  Th II |  8205.4563 |    1 |     0 |       630 |        NIST |
|   Th I |  8207.3670 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8208.1480 |    1 |     0 |        67 |        NIST |
|   Th I |  8209.1791 |    1 |     0 |        56 |        NIST |
|   Th I |  8209.7350 |    1 |     0 |       520 | NIST+MURPHY |
|   Th I |  8210.8530 |    1 |     0 |        16 |        NIST |
|   Th I |  8211.7027 |    1 |     0 |       230 | NIST+MURPHY |
|   Th I |  8212.0084 |    1 |     0 |        47 |        NIST |
|   Th I |  8212.3040 |    1 |     0 |        33 |        NIST |
|   Th I |  8212.7820 |    1 |     0 |        16 |        NIST |
|   Th I |  8214.4795 |    1 |     0 |        83 |        NIST |
|   Th I |  8215.0396 |    1 |     0 |        74 |        NIST |
|   Th I |  8215.7092 |    1 |     0 |        76 |        NIST |
|   Th I |  8216.4054 |    1 |     0 |       600 | NIST+MURPHY |
|  Th II |  8218.6110 |    1 |     0 |         0 |        NIST |
|  Th II |  8219.4855 |    1 |     0 |       540 | NIST+MURPHY |
|  Ar II |  8220.0760 |    1 |     0 |         1 |        NIST |
|   Th I |  8220.1273 |    1 |     0 |       130 |        NIST |
|   Th I |  8222.3683 |    1 |     0 |        51 |        NIST |
|   Th I |  8222.7711 |    1 |     0 |       160 |        NIST |
|  Th II |  8223.0107 |    1 |     0 |        76 |        NIST |
|   Th I |  8223.1320 |    1 |     0 |        25 |        NIST |
|  Th II |  8223.4930 |    1 |     0 |         0 |        NIST |
|   Th I |  8223.9260 |    1 |     0 |         8 |        NIST |
|   Th I |  8225.6680 |    1 |     0 |        68 |        NIST |
|   Th I |  8226.3267 |    1 |     0 |        54 |        NIST |
|   Th I |  8227.2238 |    1 |     0 |        85 |        NIST |
|   Th I |  8229.3580 |    1 |     0 |        25 |        NIST |
|   Th I |  8229.7342 |    1 |     0 |       420 |        NIST |
|   Th I |  8229.9449 |    1 |     0 |       120 |        NIST |
|   Th I |  8230.9870 |    1 |     0 |         8 |        NIST |
|   Th I |  8233.6696 |    1 |     0 |       880 | NIST+MURPHY |
|   Th I |  8234.7140 |    1 |     0 |        25 |        NIST |
|   Th I |  8234.9360 |    1 |     0 |         8 |        NIST |
|   Th I |  8235.6400 |    1 |     0 |        17 |        NIST |
|   Th I |  8236.6113 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8237.2021 |    1 |     0 |       180 | NIST+MURPHY |
|  Th II |  8237.4800 |    1 |     0 |         0 |        NIST |
|   Th I |  8237.7480 |    1 |     0 |         8 |        NIST |
|   Th I |  8238.0830 |    1 |     0 |        34 |        NIST |
|  Th II |  8238.5840 |    1 |     0 |       210 |        NIST |
|   Th I |  8239.0030 |    1 |     0 |        33 |        NIST |
|   Th I |  8240.0057 |    1 |     0 |        57 |        NIST |
|  Th II |  8243.6200 |    1 |     0 |        82 |        NIST |
|   Th I |  8245.9780 |    1 |     0 |        16 |        NIST |
|   Th I |  8248.0480 |    1 |     0 |        16 |        NIST |
|   Th I |  8248.2791 |    1 |     0 |        50 |        NIST |
|   Th I |  8248.4370 |    1 |     0 |        16 |        NIST |
|   Th I |  8254.6622 |    1 |     0 |      4200 | NIST+MURPHY |
|   Th I |  8255.8837 |    1 |     0 |       540 | NIST+MURPHY |
|   Th I |  8257.0120 |    1 |     0 |      1400 | NIST+MURPHY |
|   Th I |  8260.6090 |    1 |     0 |        67 |        NIST |
|  Th II |  8261.2640 |    1 |     0 |       160 |        NIST |
|   Th I |  8261.7813 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8261.7829 |    1 |     0 |       630 |        NIST |
|  Ar II |  8261.7910 |    1 |     0 |         2 |        NIST |
|   Th I |  8263.2854 |    1 |     0 |      1000 |        NIST |
|   Th I |  8264.2579 |    1 |     0 |        56 |        NIST |
|  Th II |  8265.3000 |    1 |     0 |         0 |        NIST |
|   Th I |  8266.1957 |    1 |     0 |      1000 |        NIST |
|   Ar I |  8266.7940 |    1 |     0 |     10000 |        NIST |
|   Th I |  8269.6850 |    1 |     0 |        16 |        NIST |
|   Th I |  8273.2130 |    1 |     0 |        25 |        NIST |
|   Th I |  8275.8830 |    1 |     0 |        67 |        NIST |
|   Th I |  8276.2305 |    1 |     0 |        63 |        NIST |
|   Th I |  8277.9014 |    1 |     0 |      5900 | NIST+MURPHY |
|   Th I |  8278.5182 |    1 |     0 |       100 |        NIST |
|  Th II |  8283.2500 |    1 |     0 |        41 |        NIST |
|  Th II |  8284.5279 |    1 |     0 |        91 |        NIST |
|   Th I |  8286.7580 |    1 |     0 |        25 |        NIST |
|   Th I |  8287.8317 |    1 |     0 |        46 | NIST+MURPHY |
|   Th I |  8289.2942 |    1 |     0 |       100 |        NIST |
|   Th I |  8289.4123 |    1 |     0 |       160 |        NIST |
|   Th I |  8290.6924 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8290.6938 |    1 |     0 |       350 |        NIST |
|   Th I |  8291.7250 |    1 |     0 |        16 |        NIST |
|   Th I |  8293.1430 |    1 |     0 |        16 |        NIST |
|   Th I |  8293.8020 |    1 |     0 |        16 |        NIST |
|   Th I |  8294.1480 |    1 |     0 |         8 |        NIST |
|   Th I |  8294.3180 |    1 |     0 |        33 |        NIST |
|   Th I |  8294.8064 |    1 |     0 |       650 | NIST+MURPHY |
|  Th II |  8297.3129 |    1 |     0 |        70 |        NIST |
|   Th I |  8297.8300 |    1 |     0 |       640 | NIST+MURPHY |
|  Ar II |  8299.0030 |    1 |     0 |         1 |        NIST |
|   Th I |  8299.4572 |    1 |     0 |       620 | NIST+MURPHY |
|   Th I |  8299.6690 |    1 |     0 |        95 |        NIST |
|   Th I |  8300.6340 |    1 |     0 |        85 |        NIST |
|  Th II |  8304.8580 |    1 |     0 |        82 |        NIST |
|   Th I |  8306.7071 |    1 |     0 |       230 |        NIST |
|   Th I |  8307.1270 |    1 |     0 |        42 |        NIST |
|   Th I |  8308.6940 |    1 |     0 |         8 |        NIST |
|   Th I |  8309.5280 |    1 |     0 |         8 |        NIST |
|   Th I |  8311.5509 |    1 |     0 |        94 |        NIST |
|  Th II |  8312.3600 |    1 |     0 |        41 |        NIST |
|   Th I |  8313.3030 |    1 |     0 |        17 |        NIST |
|   Th I |  8313.9150 |    1 |     0 |       680 |        NIST |
|   Th I |  8315.5660 |    1 |     0 |        17 |        NIST |
|   Th I |  8316.3647 |    1 |     0 |        65 | NIST+MURPHY |
|   Th I |  8316.5660 |    1 |     0 |        34 |        NIST |
|   Th I |  8318.8898 |    1 |     0 |        70 | NIST+MURPHY |
|   Th I |  8319.3920 |    1 |     0 |        17 |        NIST |
|   Th I |  8323.1422 |    1 |     0 |         0 | NIST+MURPHY |
|  Th II |  8323.4430 |    1 |     0 |         0 |        NIST |
|   Th I |  8325.1790 |    1 |     0 |        42 |        NIST |
|   Th I |  8328.3560 |    1 |     0 |        42 |        NIST |
|   Th I |  8329.5066 |    1 |     0 |       120 |        NIST |
|  Ar II |  8330.1960 |    1 |     0 |         2 |        NIST |
|   Th I |  8330.6328 |    1 |     0 |        78 |        NIST |
|   Th I |  8331.2870 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  8331.5880 |    1 |     0 |        16 |        NIST |
|   Th I |  8332.7390 |    1 |     0 |     26000 | NIST+MURPHY |
|   Ar I |  8334.5275 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  8335.2400 |    1 |     0 |         0 |        NIST |
|   Th I |  8335.7201 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  8337.9979 |    1 |     0 |       280 | NIST+MURPHY |
|   Th I |  8339.2250 |    1 |     0 |       170 |        NIST |
|   Th I |  8339.6210 |    1 |     0 |        16 |        NIST |
|  Ar II |  8340.6760 |    1 |     0 |         1 |        NIST |
|   Th I |  8343.7707 |    1 |     0 |       310 |        NIST |
|  Ar II |  8344.9230 |    1 |     0 |         1 |        NIST |
|  Th II |  8344.9790 |    1 |     0 |        82 |        NIST |
|   Th I |  8346.4745 |    1 |     0 |        64 | NIST+MURPHY |
|  Ar II |  8347.4770 |    1 |     0 |         2 |        NIST |
|   Th I |  8348.1624 |    1 |     0 |       140 | NIST+MURPHY |
|  Ar II |  8348.7140 |    1 |     0 |         1 |        NIST |
|   Th I |  8348.8368 |    1 |     0 |       200 |        NIST |
|   Th I |  8353.1600 |    1 |     0 |        16 |        NIST |
|  Th II |  8353.3470 |    1 |     0 |        82 |        NIST |
|  Th II |  8353.6620 |    1 |     0 |       120 |        NIST |
|   Th I |  8357.4445 |    1 |     0 |        51 |        NIST |
|   Th I |  8358.3652 |    1 |     0 |       280 |        NIST |
|   Th I |  8359.8250 |    1 |     0 |        53 |        NIST |
|   Th I |  8360.1329 |    1 |     0 |       150 |        NIST |
|   Th I |  8361.0224 |    1 |     0 |      1700 | NIST+MURPHY |
|  Ar II |  8362.5900 |    1 |     0 |         0 |        NIST |
|   Th I |  8362.7894 |    1 |     0 |       190 | NIST+MURPHY |
|  Ar II |  8365.3680 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  8365.3720 |    1 |     0 |         2 |        NIST |
|   Th I |  8368.3735 |    1 |     0 |      1000 | NIST+MURPHY |
|   Th I |  8369.6935 |    1 |     0 |      1000 | NIST+MURPHY |
|   Th I |  8370.0107 |    1 |     0 |        43 |        NIST |
|   Th I |  8370.7022 |    1 |     0 |        89 |        NIST |
|   Th I |  8371.5179 |    1 |     0 |        49 |        NIST |
|   Th I |  8371.6419 |    1 |     0 |      1400 |        NIST |
|   Th I |  8373.6040 |    1 |     0 |         8 |        NIST |
|   Th I |  8373.9590 |    1 |     0 |        16 |        NIST |
|   Th I |  8376.5114 |    1 |     0 |        88 |        NIST |
|   Th I |  8377.0740 |    1 |     0 |        85 |        NIST |
|   Th I |  8377.6350 |    1 |     0 |         8 |        NIST |
|  Ar II |  8377.7900 |    1 |     0 |         0 |        NIST |
|  Ar II |  8378.3810 |    1 |     0 |         2 |        NIST |
|   Th I |  8379.1980 |    1 |     0 |        25 |        NIST |
|   Th I |  8381.5291 |    1 |     0 |       430 | NIST+MURPHY |
|   Th I |  8382.0710 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  8385.3924 |    1 |     0 |       100 | NIST+MURPHY |
|   Th I |  8386.9430 |    1 |     0 |         8 |        NIST |
|   Ar I |  8387.0277 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8387.2310 |    1 |     0 |        67 |        NIST |
|   Th I |  8388.0331 |    1 |     0 |       400 | NIST+MURPHY |
|  Th II |  8389.4104 |    1 |     0 |       400 | NIST+MURPHY |
|   Th I |  8390.8419 |    1 |     0 |       840 | NIST+MURPHY |
|  Th II |  8393.5240 |    1 |     0 |         0 |        NIST |
|   Ar I |  8394.5800 |    1 |     0 |        20 |        NIST |
|   Th I |  8394.7030 |    1 |     0 |       340 |        NIST |
|  Th II |  8394.8551 |    1 |     0 |        61 |        NIST |
|   Th I |  8395.1625 |    1 |     0 |        96 |        NIST |
|  Th II |  8397.0290 |    1 |     0 |         0 |        NIST |
|  Ar II |  8398.0310 |    1 |     0 |         8 | NIST+MURPHY |
|  Th II |  8399.3820 |    1 |     0 |        82 |        NIST |
|   Th I |  8400.4861 |    1 |     0 |       230 |        NIST |
|   Th I |  8401.5664 |    1 |     0 |       440 |        NIST |
|  Th II |  8401.9960 |    1 |     0 |       210 |        NIST |
|   Th I |  8404.2979 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8404.2995 |    1 |     0 |       740 |        NIST |
|  Th II |  8405.8670 |    1 |     0 |       180 |        NIST |
|  Th II |  8406.1061 |    1 |     0 |       730 |        NIST |
|  Th II |  8408.0800 |    1 |     0 |       120 |        NIST |
|   Th I |  8408.6274 |    1 |     0 |        90 |        NIST |
|   Th I |  8408.9880 |    1 |     0 |       380 |        NIST |
|   Th I |  8409.3286 |    1 |     0 |       180 |        NIST |
|   Ar I |  8410.5210 |    1 |     0 |     15000 |        NIST |
|  Th II |  8412.8554 |    1 |     0 |       110 |        NIST |
|  Ar II |  8414.1900 |    1 |     0 |         1 |        NIST |
|   Th I |  8414.2293 |    1 |     0 |       690 |        NIST |
|  Th II |  8415.2945 |    1 |     0 |       100 |        NIST |
|   Th I |  8416.3170 |    1 |     0 |        17 |        NIST |
|   Th I |  8416.5850 |    1 |     0 |        34 |        NIST |
|   Th I |  8417.2668 |    1 |     0 |        75 |        NIST |
|   Th I |  8417.6983 |    1 |     0 |       170 |        NIST |
|  Ar II |  8418.0430 |    1 |     0 |         7 |        NIST |
|   Th I |  8419.0398 |    1 |     0 |     21000 | NIST+MURPHY |
|   Th I |  8419.4071 |    1 |     0 |       290 |        NIST |
|   Th I |  8419.9152 |    1 |     0 |       180 |        NIST |
|   Th I |  8420.3114 |    1 |     0 |      3900 | NIST+MURPHY |
|   Th I |  8423.5395 |    1 |     0 |     11000 | NIST+MURPHY |
|   Th I |  8424.7780 |    1 |     0 |         8 |        NIST |
|   Th I |  8425.2570 |    1 |     0 |        17 |        NIST |
|   Th I |  8426.3418 |    1 |     0 |       660 |        NIST |
|   Ar I |  8426.9630 |    1 |     0 |     20000 |        NIST |
|   Th I |  8428.6967 |    1 |     0 |       290 |        NIST |
|   Th I |  8432.9041 |    1 |     0 |        56 |        NIST |
|   Th I |  8434.8108 |    1 |     0 |       110 |        NIST |
|   Th I |  8437.0980 |    1 |     0 |        17 |        NIST |
|   Th I |  8438.0623 |    1 |     0 |       140 |        NIST |
|  Th II |  8438.4360 |    1 |     0 |         0 |        NIST |
|   Th I |  8442.8959 |    1 |     0 |       110 |        NIST |
|   Th I |  8442.9879 |    1 |     0 |        82 |        NIST |
|   Th I |  8443.0818 |    1 |     0 |        96 |        NIST |
|   Th I |  8447.5294 |    1 |     0 |       310 |        NIST |
|   Th I |  8447.8077 |    1 |     0 |      6300 | NIST+MURPHY |
|   Th I |  8448.8324 |    1 |     0 |     16000 | NIST+MURPHY |
|   Th I |  8452.2470 |    1 |     0 |        18 |        NIST |
|  Th II |  8452.9950 |    1 |     0 |       150 |        NIST |
|   Th I |  8453.1664 |    1 |     0 |       120 |        NIST |
|   Th I |  8454.1610 |    1 |     0 |        18 |        NIST |
|  Th II |  8454.7100 |    1 |     0 |       170 |        NIST |
|  Th II |  8455.3690 |    1 |     0 |        82 |        NIST |
|   Th I |  8455.7420 |    1 |     0 |        46 |        NIST |
|   Th I |  8457.2519 |    1 |     0 |       140 | NIST+MURPHY |
|   Th I |  8457.5320 |    1 |     0 |        18 |        NIST |
|   Th I |  8458.6706 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8464.3400 |    1 |     0 |        37 |        NIST |
|   Th I |  8466.5623 |    1 |     0 |      2300 | NIST+MURPHY |
|   Th I |  8467.0871 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  8467.9966 |    1 |     0 |       520 | NIST+MURPHY |
|   Th I |  8469.4910 |    1 |     0 |        48 |        NIST |
|   Th I |  8471.2950 |    1 |     0 |        63 |        NIST |
|   Th I |  8471.7780 |    1 |     0 |        28 |        NIST |
|   Th I |  8472.6850 |    1 |     0 |        48 |        NIST |
|   Th I |  8474.1539 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I |  8474.9268 |    1 |     0 |       160 |        NIST |
|   Th I |  8475.9850 |    1 |     0 |         9 |        NIST |
|  Th II |  8480.2138 |    1 |     0 |        72 |        NIST |
|   Th I |  8480.6874 |    1 |     0 |     15000 |        NIST |
|   Th I |  8480.8619 |    1 |     0 |         0 |        NIST |
|  Th II |  8484.0860 |    1 |     0 |        82 |        NIST |
|   Th I |  8484.8090 |    1 |     0 |         9 |        NIST |
|   Th I |  8485.6326 |    1 |     0 |       140 |        NIST |
|   Th I |  8487.9310 |    1 |     0 |        30 |        NIST |
|   Th I |  8488.4400 |    1 |     0 |        20 |        NIST |
|   Th I |  8488.8951 |    1 |     0 |       130 |        NIST |
|   Th I |  8489.8155 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  8490.8960 |    1 |     0 |        10 |        NIST |
|   Th I |  8491.9618 |    1 |     0 |        51 |        NIST |
|   Ar I |  8492.6387 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8493.7010 |    1 |     0 |        20 |        NIST |
|   Th I |  8494.1525 |    1 |     0 |        64 |        NIST |
|   Th I |  8498.3792 |    1 |     0 |       120 |        NIST |
|   Th I |  8498.5128 |    1 |     0 |       140 |        NIST |
|   Th I |  8498.6696 |    1 |     0 |       390 |        NIST |
|   Th I |  8498.7946 |    1 |     0 |       500 |        NIST |
|  Th II |  8499.0530 |    1 |     0 |       330 |        NIST |
|   Th I |  8499.0756 |    1 |     0 |        98 |        NIST |
|   Th I |  8502.3528 |    1 |     0 |        74 |        NIST |
|  Th II |  8503.0154 |    1 |     0 |       350 | NIST+MURPHY |
|  Ar II |  8503.3330 |    1 |     0 |         2 |        NIST |
|   Th I |  8503.7757 |    1 |     0 |       280 | NIST+MURPHY |
|   Th I |  8504.1021 |    1 |     0 |        49 |        NIST |
|   Th I |  8510.5240 |    1 |     0 |        52 |        NIST |
|   Th I |  8511.6110 |    1 |     0 |        20 |        NIST |
|   Th I |  8512.9620 |    1 |     0 |      1600 | NIST+MURPHY |
|   Th I |  8514.2478 |    1 |     0 |       210 |        NIST |
|  Th II |  8514.9374 |    1 |     0 |        65 | NIST+MURPHY |
|   Th I |  8515.7454 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  8515.9630 |    1 |     0 |        20 |        NIST |
|  Th II |  8517.2443 |    1 |     0 |        80 |        NIST |
|   Th I |  8517.9550 |    1 |     0 |        20 |        NIST |
|   Th I |  8518.8950 |    1 |     0 |      1200 | NIST+MURPHY |
|   Th I |  8521.6727 |    1 |     0 |       690 |        NIST |
|  Th II |  8523.7417 |    1 |     0 |        47 |        NIST |
|   Ar I |  8523.7830 |    1 |     0 |     15000 |        NIST |
|  Th II |  8523.8421 |    1 |     0 |        67 |        NIST |
|   Th I |  8523.9610 |    1 |     0 |        42 |        NIST |
|   Th I |  8525.4246 |    1 |     0 |        50 |        NIST |
|  Th II |  8526.1900 |    1 |     0 |        82 |        NIST |
|   Th I |  8527.1270 |    1 |     0 |        21 |        NIST |
|   Th I |  8527.9930 |    1 |     0 |        43 |        NIST |
|   Th I |  8531.1050 |    1 |     0 |        32 |        NIST |
|   Th I |  8532.5030 |    1 |     0 |        21 |        NIST |
|   Th I |  8533.2547 |    1 |     0 |       130 |        NIST |
|   Th I |  8533.7946 |    1 |     0 |       160 | NIST+MURPHY |
|  Th II |  8534.2065 |    1 |     0 |        46 |        NIST |
|   Th I |  8534.4345 |    1 |     0 |        54 |        NIST |
|   Th I |  8534.6384 |    1 |     0 |        51 |        NIST |
|   Th I |  8535.2581 |    1 |     0 |       100 | NIST+MURPHY |
|   Th I |  8537.0246 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  8539.7240 |    1 |     0 |        32 |        NIST |
|   Th I |  8542.1390 |    1 |     0 |      1500 | NIST+MURPHY |
|   Th I |  8542.5780 |    1 |     0 |        43 |        NIST |
|   Th I |  8544.9650 |    1 |     0 |        32 |        NIST |
|  Th II |  8545.7812 |    1 |     0 |        68 |        NIST |
|   Th I |  8546.0699 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I |  8546.9428 |    1 |     0 |       690 |        NIST |
|  Ar II |  8549.3710 |    1 |     0 |         4 |        NIST |
|   Th I |  8553.8090 |    1 |     0 |        21 |        NIST |
|   Th I |  8554.1148 |    1 |     0 |        75 |        NIST |
|   Th I |  8557.2941 |    1 |     0 |      2800 | NIST+MURPHY |
|   Th I |  8558.6754 |    1 |     0 |      1300 | NIST+MURPHY |
|   Th I |  8558.9481 |    1 |     0 |       230 |        NIST |
|   Th I |  8560.7982 |    1 |     0 |       230 | NIST+MURPHY |
|   Th I |  8562.7866 |    1 |     0 |       160 |        NIST |
|   Th I |  8564.6660 |    1 |     0 |        54 |        NIST |
|  Ar II |  8564.9020 |    1 |     0 |         2 |        NIST |
|   Th I |  8565.5154 |    1 |     0 |        91 | NIST+MURPHY |
|   Th I |  8566.4949 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8566.9230 |    1 |     0 |        54 |        NIST |
|   Th I |  8567.1004 |    1 |     0 |        68 |        NIST |
|   Th I |  8567.1925 |    1 |     0 |       130 |        NIST |
|  Ar II |  8567.6900 |    1 |     0 |         0 |        NIST |
|  Th II |  8570.5627 |    1 |     0 |       280 | NIST+MURPHY |
|   Th I |  8574.4300 |    1 |     0 |        43 |        NIST |
|   Th I |  8575.4756 |    1 |     0 |      7500 | NIST+MURPHY |
|   Th I |  8576.4289 |    1 |     0 |        65 |        NIST |
|   Th I |  8576.6095 |    1 |     0 |        60 |        NIST |
|   Th I |  8577.6862 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8577.6880 |    1 |     0 |       260 |        NIST |
|   Th I |  8579.6335 |    1 |     0 |      1400 | NIST+MURPHY |
|   Ar I |  8580.4119 |    0 |     0 |         1 |      MURPHY |
|   Th I |  8581.7120 |    1 |     0 |        32 |        NIST |
|   Th I |  8584.3740 |    1 |     0 |        43 |        NIST |
|  Th II |  8584.8970 |    1 |     0 |        82 |        NIST |
|   Th I |  8586.3320 |    1 |     0 |        21 |        NIST |
|  Ar II |  8587.6200 |    1 |     0 |         3 |        NIST |
|  Th II |  8589.9934 |    1 |     0 |        98 |        NIST |
|   Th I |  8590.5781 |    1 |     0 |        47 |        NIST |
|   Th I |  8590.8051 |    1 |     0 |       140 |        NIST |
|   Th I |  8592.0470 |    1 |     0 |        32 |        NIST |
