|  ion |        wave | NIST | amplitude | Instr |          Source |
| ThII | 4428.897814 |    1 |      2780 |    32 | Louis_Pepe_2007 |
|  ThI | 4429.797317 |    1 |     12270 |    32 | Louis_Pepe_2007 |
|  ThI | 4429.987449 |    1 |     15128 |    32 | Louis_Pepe_2007 |
| ThII | 4430.499862 |    1 |      3087 |    32 | Louis_Pepe_2007 |
|  ThI | 4431.066728 |    1 |      8233 |    32 | Louis_Pepe_2007 |
| ArII | 4432.240605 |    1 |    402952 |    32 | Louis_Pepe_2007 |
|  ThI | 4432.658245 |    1 |      2536 |    32 | Louis_Pepe_2007 |
|  ThI | 4433.496624 |    1 |     80980 |    32 | Louis_Pepe_2007 |
| ThII | 4434.207391 |    1 |     62975 |    32 | Louis_Pepe_2007 |
|  ThI | 4434.735785 |    1 |     21897 |    32 | Louis_Pepe_2007 |
| ArII | 4435.083078 |    1 |    310661 |    32 | Louis_Pepe_2007 |
| ThII | 4435.574363 |    1 |       802 |    32 | Louis_Pepe_2007 |
|  ThI | 4436.537588 |    1 |      2862 |    32 | Louis_Pepe_2007 |
| ThII |  4437.29333 |    1 |      5125 |    32 | Louis_Pepe_2007 |
| ThII | 4437.529064 |    1 |      8764 |    32 | Louis_Pepe_2007 |
| ThII | 4437.796711 |    1 |      5434 |    32 | Louis_Pepe_2007 |
|  ThI | 4438.690703 |    1 |      6915 |    32 | Louis_Pepe_2007 |
|  ThI |  4439.16577 |    1 |      1847 |    32 | Louis_Pepe_2007 |
| ThII | 4440.369648 |    1 |     18219 |    32 | Louis_Pepe_2007 |
| ArII | 4440.707839 |    1 |    290158 |    32 | Louis_Pepe_2007 |
|  ThI | 4441.520905 |    1 |     41244 |    32 | Louis_Pepe_2007 |
|  ThI | 4441.600275 |    1 |     82916 |    32 | Louis_Pepe_2007 |
|  ThI | 4441.742154 |    1 |       880 |    32 | Louis_Pepe_2007 |
| ThII | 4441.820403 |    1 |     45522 |    32 | Louis_Pepe_2007 |
| ThII |  4442.11275 |    1 |     35531 |    32 | Louis_Pepe_2007 |
|  ThI | 4442.441942 |    1 |      1492 |    32 | Louis_Pepe_2007 |
|  ThI |  4442.85594 |    1 |     42107 |    32 | Louis_Pepe_2007 |
| ThII | 4444.333221 |    1 |      8985 |    32 | Louis_Pepe_2007 |
|  ThI | 4444.445805 |    1 |      1170 |    32 | Louis_Pepe_2007 |
|  ThI | 4444.912992 |    1 |     53096 |    32 | Louis_Pepe_2007 |
|  ThI | 4446.281163 |    1 |     27568 |    32 | Louis_Pepe_2007 |
|  ThI | 4447.831942 |    1 |     11934 |    32 | Louis_Pepe_2007 |
|  ThI |  4447.98966 |    1 |      1758 |    32 | Louis_Pepe_2007 |
|  ThI | 4448.478046 |    1 |     13134 |    32 | Louis_Pepe_2007 |
| ThII | 4449.082619 |    1 |     22204 |    32 | Louis_Pepe_2007 |
| ArII | 4449.708644 |    1 |     42878 |    32 | Louis_Pepe_2007 |
| ThII | 4449.802047 |    1 |      8768 |    32 | Louis_Pepe_2007 |
| ArII | 4450.128596 |    1 |    444973 |    32 | Louis_Pepe_2007 |
| ArII | 4450.769156 |    1 |     15571 |    32 | Louis_Pepe_2007 |
|  ThI |  4452.01476 |    1 |      7753 |    32 | Louis_Pepe_2007 |
|  ThI | 4452.053749 |    1 |     31853 |    32 | Louis_Pepe_2007 |
| ThII | 4452.300171 |    1 |      1818 |    32 | Louis_Pepe_2007 |
|  ThI | 4452.609569 |    1 |     11908 |    32 | Louis_Pepe_2007 |
|  ThI | 4452.990422 |    1 |      2790 |    32 | Louis_Pepe_2007 |
|  ThI | 4453.687845 |    1 |      4391 |    32 | Louis_Pepe_2007 |
|  ThI | 4453.815718 |    1 |    338779 |    32 | Louis_Pepe_2007 |
|  ThI | 4454.884473 |    1 |      1228 |    32 | Louis_Pepe_2007 |
|  ThI | 4455.389487 |    1 |      7828 |    32 | Louis_Pepe_2007 |
| ThII | 4455.765728 |    1 |      4591 |    32 | Louis_Pepe_2007 |
|  ThI | 4456.824808 |    1 |      2919 |    32 | Louis_Pepe_2007 |
| ThII | 4456.961875 |    1 |      1146 |    32 | Louis_Pepe_2007 |
| ThII | 4457.959019 |    1 |      4663 |    32 | Louis_Pepe_2007 |
|  ThI | 4458.487187 |    1 |     18976 |    32 | Louis_Pepe_2007 |
|  ThI |  4459.25281 |    1 |    385482 |    32 | Louis_Pepe_2007 |
|  ThI | 4459.466113 |    1 |      2011 |    32 | Louis_Pepe_2007 |
|  ThI | 4459.988962 |    1 |     35840 |    32 | Louis_Pepe_2007 |
|  ThI | 4460.255721 |    1 |     22062 |    32 | Louis_Pepe_2007 |
|  ThI | 4461.226829 |    1 |      2123 |    32 | Louis_Pepe_2007 |
| ArII | 4461.809256 |    1 |     57736 |    32 | Louis_Pepe_2007 |
| ThII | 4462.315643 |    1 |      3069 |    32 | Louis_Pepe_2007 |
| ThII | 4462.375936 |    1 |      6492 |    32 | Louis_Pepe_2007 |
|  ThI | 4462.493165 |    1 |    202869 |    32 | Louis_Pepe_2007 |
|  ThI | 4462.779829 |    1 |    215214 |    32 | Louis_Pepe_2007 |
|  ThI | 4464.004946 |    1 |      1171 |    32 | Louis_Pepe_2007 |
| ThII | 4464.440695 |    1 |      1144 |    32 | Louis_Pepe_2007 |
|  ThI |    4464.496 |    1 |       731 |    32 | Louis_Pepe_2007 |
|  ThI |  4464.91907 |    1 |     68113 |    32 | Louis_Pepe_2007 |
|  ThI | 4465.087295 |    1 |     23700 |    32 | Louis_Pepe_2007 |
|  ThI |  4465.38908 |    1 |      5926 |    32 | Louis_Pepe_2007 |
|  ThI | 4466.100659 |    1 |      7898 |    32 | Louis_Pepe_2007 |
| ThII | 4466.593475 |    1 |     44658 |    32 | Louis_Pepe_2007 |
|  ThI | 4467.228834 |    1 |      8499 |    32 | Louis_Pepe_2007 |
|  ThI | 4467.877697 |    1 |     11240 |    32 | Louis_Pepe_2007 |
|  ThI | 4469.574913 |    1 |     16786 |    32 | Louis_Pepe_2007 |
|  ThI |  4470.44344 |    1 |      9550 |    32 | Louis_Pepe_2007 |
|  ThI | 4470.779674 |    1 |    121504 |    32 | Louis_Pepe_2007 |
| ThII | 4471.005196 |    1 |       999 |    32 | Louis_Pepe_2007 |
|  ThI | 4471.359005 |    1 |      2003 |    32 | Louis_Pepe_2007 |
|  ThI | 4472.245124 |    1 |     30836 |    32 | Louis_Pepe_2007 |
|  ThI | 4473.125861 |    1 |      6575 |    32 | Louis_Pepe_2007 |
| ThII | 4473.231242 |    1 |      8010 |    32 | Louis_Pepe_2007 |
|  ThI |  4473.87442 |    1 |      4077 |    32 | Louis_Pepe_2007 |
|  ThI | 4475.212647 |    1 |      2007 |    32 | Louis_Pepe_2007 |
| ThII |  4475.32889 |    1 |      9187 |    32 | Louis_Pepe_2007 |
|  ThI | 4476.477261 |    1 |    187436 |    32 | Louis_Pepe_2007 |
|  ThI | 4477.020965 |    1 |      8432 |    32 | Louis_Pepe_2007 |
|  ThI | 4478.469883 |    1 |      3208 |    32 | Louis_Pepe_2007 |
|  ThI | 4479.659855 |    1 |     15533 |    32 | Louis_Pepe_2007 |
|  ThI | 4479.852244 |    1 |     86227 |    32 | Louis_Pepe_2007 |
| ThII | 4480.414237 |    1 |      2001 |    32 | Louis_Pepe_2007 |
|  ThI | 4480.894162 |    1 |     32303 |    32 | Louis_Pepe_2007 |
|  ThI | 4481.038279 |    1 |      4496 |    32 | Louis_Pepe_2007 |
|  ThI | 4481.524984 |    1 |      4032 |    32 | Louis_Pepe_2007 |
|  ThI | 4482.265536 |    1 |      1658 |    32 | Louis_Pepe_2007 |
| ThII | 4482.434413 |    1 |      1011 |    32 | Louis_Pepe_2007 |
|  ThI | 4482.484963 |    1 |      1618 |    32 | Louis_Pepe_2007 |
|  ThI | 4482.647746 |    1 |      3462 |    32 | Louis_Pepe_2007 |
|  ThI | 4483.427312 |    1 |    268131 |    32 | Louis_Pepe_2007 |
|  ThI | 4484.419371 |    1 |      3026 |    32 | Louis_Pepe_2007 |
|  ThI | 4484.605209 |    1 |    124758 |    32 | Louis_Pepe_2007 |
|  ThI | 4485.296569 |    1 |     10609 |    32 | Louis_Pepe_2007 |
| ThII | 4485.548094 |    1 |      1843 |    32 | Louis_Pepe_2007 |
|  ThI | 4486.972169 |    1 |     23676 |    32 | Louis_Pepe_2007 |
| ThII | 4487.054087 |    1 |      4652 |    32 | Louis_Pepe_2007 |
|  ThI | 4487.156006 |    1 |      2765 |    32 | Louis_Pepe_2007 |
|  ThI | 4487.676402 |    1 |      1697 |    32 | Louis_Pepe_2007 |
|  ThI |  4488.15647 |    1 |    441644 |    32 | Louis_Pepe_2007 |
| ThII | 4488.754803 |    1 |     76013 |    32 | Louis_Pepe_2007 |
|  ThI | 4489.571181 |    1 |     27960 |    32 | Louis_Pepe_2007 |
| ThII | 4489.938535 |    1 |     87813 |    32 | Louis_Pepe_2007 |
|  ThI | 4490.924445 |    1 |     91300 |    32 | Louis_Pepe_2007 |
|  ThI | 4491.197652 |    1 |      1563 |    32 | Louis_Pepe_2007 |
| ThII | 4491.455917 |    1 |      3003 |    32 | Louis_Pepe_2007 |
| ArII | 4492.242089 |    1 |    148198 |    32 | Louis_Pepe_2007 |
| ThII | 4492.966894 |    1 |       920 |    32 | Louis_Pepe_2007 |
| ThII | 4493.139977 |    1 |      2073 |    32 | Louis_Pepe_2007 |
|  ThI | 4493.361174 |    1 |     17356 |    32 | Louis_Pepe_2007 |
| ThII | 4493.495316 |    1 |      4828 |    32 | Louis_Pepe_2007 |
|  ThI | 4493.789541 |    1 |      1567 |    32 | Louis_Pepe_2007 |
|  ThI | 4493.828278 |    1 |      2834 |    32 | Louis_Pepe_2007 |
|  ThI | 4493.934335 |    1 |      5903 |    32 | Louis_Pepe_2007 |
|  ThI | 4494.827341 |    1 |     25730 |    32 | Louis_Pepe_2007 |
| ThII | 4495.332417 |    1 |      1672 |    32 | Louis_Pepe_2007 |
|  ThI | 4495.951736 |    1 |     15536 |    32 | Louis_Pepe_2007 |
| ThII | 4496.223158 |    1 |      2904 |    32 | Louis_Pepe_2007 |
| ThII | 4496.497889 |    1 |      2380 |    32 | Louis_Pepe_2007 |
| ThII | 4496.749091 |    1 |      1678 |    32 | Louis_Pepe_2007 |
|  ThI | 4496.856551 |    1 |      3639 |    32 | Louis_Pepe_2007 |
| ThII | 4497.572308 |    1 |      5316 |    32 | Louis_Pepe_2007 |
|  ThI | 4498.384986 |    1 |      1093 |    32 | Louis_Pepe_2007 |
| ArII | 4499.800996 |    1 |     65851 |    32 | Louis_Pepe_2007 |
|  ThI | 4500.642333 |    1 |     37942 |    32 | Louis_Pepe_2007 |
|  ThI |  4500.96552 |    1 |      5282 |    32 | Louis_Pepe_2007 |
|  ThI | 4501.245534 |    1 |    218744 |    32 | Louis_Pepe_2007 |
|  ThI | 4502.438342 |    1 |      2048 |    32 | Louis_Pepe_2007 |
|  ThI | 4502.552822 |    1 |      1642 |    32 | Louis_Pepe_2007 |
| ArII | 4504.190203 |    1 |    118837 |    32 | Louis_Pepe_2007 |
|  ThI | 4505.894075 |    1 |      8507 |    32 | Louis_Pepe_2007 |
|  ThI | 4506.480034 |    1 |    157069 |    32 | Louis_Pepe_2007 |
|  ThI | 4506.870019 |    1 |      2364 |    32 | Louis_Pepe_2007 |
|  ThI | 4507.580955 |    1 |      1909 |    32 | Louis_Pepe_2007 |
| ArII | 4509.095659 |    1 |      8550 |    32 | Louis_Pepe_2007 |
|  ThI |   4509.2996 |    1 |     21700 |    32 | Louis_Pepe_2007 |
| ThII | 4509.427531 |    1 |      6576 |    32 | Louis_Pepe_2007 |
|  ThI | 4511.105575 |    1 |      2300 |    32 | Louis_Pepe_2007 |
|  ThI |   4511.2249 |    1 |      9481 |    32 | Louis_Pepe_2007 |
|  ThI | 4511.529934 |    1 |      2161 |    32 | Louis_Pepe_2007 |
|  ThI | 4511.626644 |    1 |      2616 |    32 | Louis_Pepe_2007 |
| ThII | 4513.747622 |    1 |      8052 |    32 | Louis_Pepe_2007 |
|  ThI | 4514.488432 |    1 |     99812 |    32 | Louis_Pepe_2007 |
|  ThI | 4514.945866 |    1 |    111283 |    32 | Louis_Pepe_2007 |
|  ThI |  4515.81429 |    1 |      2459 |    32 | Louis_Pepe_2007 |
|  ThI | 4516.384534 |    1 |    669244 |    32 | Louis_Pepe_2007 |
|  ThI |  4516.89394 |    1 |      6009 |    32 | Louis_Pepe_2007 |
|  ThI | 4517.228019 |    1 |     26456 |    32 | Louis_Pepe_2007 |
|  ThI | 4517.806573 |    1 |      2976 |    32 | Louis_Pepe_2007 |
| ArII | 4518.802562 |    1 |      7536 |    32 | Louis_Pepe_2007 |
| ThII | 4519.539872 |    1 |       680 |    32 | Louis_Pepe_2007 |
|  ThI | 4519.609377 |    1 |      4098 |    32 | Louis_Pepe_2007 |
|  ThI | 4520.526615 |    1 |    130578 |    32 | Louis_Pepe_2007 |
|  ThI | 4522.326457 |    1 |      5410 |    32 | Louis_Pepe_2007 |
|  ThI | 4522.462012 |    1 |    500708 |    32 | Louis_Pepe_2007 |
|  ThI | 4525.397355 |    1 |     12282 |    32 | Louis_Pepe_2007 |
| ThII | 4526.107298 |    1 |     10007 |    32 | Louis_Pepe_2007 |
| ThII | 4526.359194 |    1 |      7679 |    32 | Louis_Pepe_2007 |
|  ThI | 4526.456175 |    1 |      2272 |    32 | Louis_Pepe_2007 |
|  ThI | 4526.714712 |    1 |      3387 |    32 | Louis_Pepe_2007 |
| ThII | 4527.297029 |    1 |      2552 |    32 | Louis_Pepe_2007 |
| ThII | 4529.679855 |    1 |      1731 |    32 | Louis_Pepe_2007 |
| ThII | 4530.244381 |    1 |      2018 |    32 | Louis_Pepe_2007 |
|  ThI | 4531.589344 |    1 |     84447 |    32 | Louis_Pepe_2007 |
| ArII | 4531.822711 |    1 |    211160 |    32 | Louis_Pepe_2007 |
| ThII | 4532.983982 |    1 |      6143 |    32 | Louis_Pepe_2007 |
| ThII | 4533.528464 |    1 |     15534 |    32 | Louis_Pepe_2007 |
| ThII | 4533.698144 |    1 |      2030 |    32 | Louis_Pepe_2007 |
|  ThI | 4534.509812 |    1 |      6364 |    32 | Louis_Pepe_2007 |
| ThII | 4534.575149 |    1 |     33797 |    32 | Louis_Pepe_2007 |
| ThII |   4535.3904 |    1 |     23154 |    32 | Louis_Pepe_2007 |
|  ThI | 4535.674124 |    1 |      5393 |    32 | Louis_Pepe_2007 |
|  ThI | 4536.525997 |    1 |    215744 |    32 | Louis_Pepe_2007 |
| ArII | 4536.762641 |    1 |     42014 |    32 | Louis_Pepe_2007 |
|  ThI | 4536.819246 |    1 |     13735 |    32 | Louis_Pepe_2007 |
|  ThI | 4537.251348 |    1 |     22590 |    32 | Louis_Pepe_2007 |
|  ThI | 4537.528789 |    1 |      2130 |    32 | Louis_Pepe_2007 |
| ThII | 4537.695935 |    1 |       905 |    32 | Louis_Pepe_2007 |
|  ThI | 4538.131712 |    1 |      4042 |    32 | Louis_Pepe_2007 |
| ThII | 4538.343682 |    1 |      8334 |    32 | Louis_Pepe_2007 |
|  ThI |  4538.41703 |    1 |     36720 |    32 | Louis_Pepe_2007 |
| ArII | 4538.914504 |    1 |     33617 |    32 | Louis_Pepe_2007 |
| ThII | 4540.114736 |    1 |      1628 |    32 | Louis_Pepe_2007 |
|  ThI | 4540.503155 |    1 |      2034 |    32 | Louis_Pepe_2007 |
|  ThI | 4541.528835 |    1 |      4653 |    32 | Louis_Pepe_2007 |
|  ThI |  4541.58613 |    1 |      6022 |    32 | Louis_Pepe_2007 |
| ThII | 4541.680115 |    1 |      5491 |    32 | Louis_Pepe_2007 |
|  ThI | 4541.839488 |    1 |      3788 |    32 | Louis_Pepe_2007 |
|  ThI | 4542.272058 |    1 |    270322 |    32 | Louis_Pepe_2007 |
| ThII | 4542.477573 |    1 |      2644 |    32 | Louis_Pepe_2007 |
|  ThI | 4542.776678 |    1 |      3138 |    32 | Louis_Pepe_2007 |
|  ThI | 4543.324532 |    1 |      3396 |    32 | Louis_Pepe_2007 |
| ThII | 4544.483758 |    1 |      2091 |    32 | Louis_Pepe_2007 |
|  ThI | 4544.689222 |    1 |     10965 |    32 | Louis_Pepe_2007 |
| ThII | 4545.787588 |    1 |     26945 |    32 | Louis_Pepe_2007 |
|  ThI | 4547.951298 |    1 |     16659 |    32 | Louis_Pepe_2007 |
|  ThI | 4548.109567 |    1 |      5469 |    32 | Louis_Pepe_2007 |
|  ThI | 4548.524717 |    1 |     59455 |    32 | Louis_Pepe_2007 |
| ArII | 4549.034085 |    1 |     50366 |    32 | Louis_Pepe_2007 |
|  ThI |  4549.60125 |    1 |     12978 |    32 | Louis_Pepe_2007 |
|  ThI | 4550.255007 |    1 |      2747 |    32 | Louis_Pepe_2007 |
|  ThI | 4551.109818 |    1 |      6094 |    32 | Louis_Pepe_2007 |
|  ThI | 4552.749556 |    1 |     26369 |    32 | Louis_Pepe_2007 |
|  ThI | 4552.873733 |    1 |      2327 |    32 | Louis_Pepe_2007 |
|  ThI | 4552.985831 |    1 |      3480 |    32 | Louis_Pepe_2007 |
|  ThI | 4553.429612 |    1 |     80732 |    32 | Louis_Pepe_2007 |
|  ThI | 4553.501362 |    1 |     12442 |    32 | Louis_Pepe_2007 |
|  ThI | 4554.540148 |    1 |      2248 |    32 | Louis_Pepe_2007 |
|  ThI | 4556.422554 |    1 |      3910 |    32 | Louis_Pepe_2007 |
|  ThI | 4557.089411 |    1 |    332529 |    32 | Louis_Pepe_2007 |
|  ThI | 4557.181762 |    1 |     23393 |    32 | Louis_Pepe_2007 |
|  ThI | 4559.623668 |    1 |     48222 |    32 | Louis_Pepe_2007 |
|  ThI | 4559.805235 |    1 |      1534 |    32 | Louis_Pepe_2007 |
|  ThI | 4560.336543 |    1 |      8081 |    32 | Louis_Pepe_2007 |
|  ThI | 4560.589988 |    1 |     11762 |    32 | Louis_Pepe_2007 |
| ThII | 4561.672494 |    1 |      1945 |    32 | Louis_Pepe_2007 |
|  ThI | 4561.942984 |    1 |      2019 |    32 | Louis_Pepe_2007 |
| ArII | 4562.291023 |    1 |     10179 |    32 | Louis_Pepe_2007 |
|  ThI |  4562.50564 |    1 |     14758 |    32 | Louis_Pepe_2007 |
|  ThI | 4562.626618 |    1 |    145718 |    32 | Louis_Pepe_2007 |
|  ThI | 4562.684932 |    1 |      8536 |    32 | Louis_Pepe_2007 |
|  ThI | 4562.773183 |    1 |     25038 |    32 | Louis_Pepe_2007 |
|  ThI | 4562.982158 |    1 |      1117 |    32 | Louis_Pepe_2007 |
|  ThI | 4563.359202 |    1 |     19763 |    32 | Louis_Pepe_2007 |
|  ThI | 4563.528542 |    1 |      3344 |    32 | Louis_Pepe_2007 |
|  ThI |  4563.75321 |    1 |      7394 |    32 | Louis_Pepe_2007 |
|  ThI | 4564.001965 |    1 |      1445 |    32 | Louis_Pepe_2007 |
| ThII | 4564.495067 |    1 |      5667 |    32 | Louis_Pepe_2007 |
| ThII | 4564.571704 |    1 |     12063 |    32 | Louis_Pepe_2007 |
|  ThI | 4564.940171 |    1 |    140324 |    32 | Louis_Pepe_2007 |
| ArII | 4565.022819 |    1 |     70215 |    32 | Louis_Pepe_2007 |
| ThII | 4565.458982 |    1 |      4711 |    32 | Louis_Pepe_2007 |
| ArII | 4565.685146 |    1 |     98860 |    32 | Louis_Pepe_2007 |
|  ThI | 4566.114751 |    1 |     71142 |    32 | Louis_Pepe_2007 |
| ThII | 4567.930209 |    1 |     17778 |    32 | Louis_Pepe_2007 |
|  ThI | 4567.991254 |    1 |      3235 |    32 | Louis_Pepe_2007 |
|  ThI | 4568.267974 |    1 |     11053 |    32 | Louis_Pepe_2007 |
|  ThI | 4568.520019 |    1 |    187134 |    32 | Louis_Pepe_2007 |
|  ThI | 4569.422683 |    1 |     50744 |    32 | Louis_Pepe_2007 |
|  ThI | 4569.803663 |    1 |     14102 |    32 | Louis_Pepe_2007 |
|  ThI | 4570.428198 |    1 |     27296 |    32 | Louis_Pepe_2007 |
|  ThI | 4570.851016 |    1 |      2545 |    32 | Louis_Pepe_2007 |
|  ThI |   4570.9167 |    1 |      3693 |    32 | Louis_Pepe_2007 |
|  ThI |  4571.01551 |    1 |     16271 |    32 | Louis_Pepe_2007 |
|  ThI |  4572.25322 |    1 |    300658 |    32 | Louis_Pepe_2007 |
|  ThI | 4572.499978 |    1 |     47280 |    32 | Louis_Pepe_2007 |
|  ThI | 4573.239096 |    1 |     10748 |    32 | Louis_Pepe_2007 |
|  ThI | 4574.852491 |    1 |      2447 |    32 | Louis_Pepe_2007 |
| ThII | 4574.984898 |    1 |     21486 |    32 | Louis_Pepe_2007 |
|  ThI | 4575.056344 |    1 |      1436 |    32 | Louis_Pepe_2007 |
|  ThI | 4575.308878 |    1 |     14883 |    32 | Louis_Pepe_2007 |
|  ThI | 4575.587231 |    1 |      8134 |    32 | Louis_Pepe_2007 |
| ThII | 4576.708212 |    1 |      3844 |    32 | Louis_Pepe_2007 |
|  ThI | 4577.823876 |    1 |      1860 |    32 | Louis_Pepe_2007 |
|  ThI | 4578.023305 |    1 |      4573 |    32 | Louis_Pepe_2007 |
|  ThI | 4578.246245 |    1 |       964 |    32 | Louis_Pepe_2007 |
|  ThI | 4578.864538 |    1 |      8849 |    32 | Louis_Pepe_2007 |
|  ThI | 4579.105418 |    1 |     39156 |    32 | Louis_Pepe_2007 |
|  ThI | 4579.188825 |    1 |     31800 |    32 | Louis_Pepe_2007 |
|  ThI | 4581.110678 |    1 |    101786 |    32 | Louis_Pepe_2007 |
| ThII | 4582.866963 |    1 |      4496 |    32 | Louis_Pepe_2007 |
| ThII | 4583.718861 |    1 |      1601 |    32 | Louis_Pepe_2007 |
|  ThI | 4584.347563 |    1 |      1193 |    32 | Louis_Pepe_2007 |
| ThII | 4584.938805 |    1 |      3324 |    32 | Louis_Pepe_2007 |
|  ThI | 4585.531086 |    1 |      7625 |    32 | Louis_Pepe_2007 |
|  ThI | 4585.584488 |    1 |      1713 |    32 | Louis_Pepe_2007 |
| ThII | 4585.652379 |    1 |      6961 |    32 | Louis_Pepe_2007 |
| ThII | 4587.554986 |    1 |      3177 |    32 | Louis_Pepe_2007 |
| ThII | 4589.041348 |    1 |      2884 |    32 | Louis_Pepe_2007 |
| ArII | 4589.177799 |    1 |      5582 |    32 | Louis_Pepe_2007 |
| ThII | 4589.511601 |    1 |      6179 |    32 | Louis_Pepe_2007 |
|  ThI | 4589.712091 |    1 |    343036 |    32 | Louis_Pepe_2007 |
| ThII | 4590.407456 |    1 |      9875 |    32 | Louis_Pepe_2007 |
|  ThI | 4592.865545 |    1 |      1597 |    32 | Louis_Pepe_2007 |
|  ThI | 4593.953223 |    1 |    257267 |    32 | Louis_Pepe_2007 |
|  ThI |  4594.24512 |    1 |     11120 |    32 | Louis_Pepe_2007 |
| ThII | 4594.567127 |    1 |      2449 |    32 | Louis_Pepe_2007 |
|  ThI | 4594.649123 |    1 |       875 |    32 | Louis_Pepe_2007 |
| ArII | 4594.734912 |    1 |      3848 |    32 | Louis_Pepe_2007 |
|  ThI | 4594.931011 |    1 |     42218 |    32 | Louis_Pepe_2007 |
|  ArI | 4597.384166 |    1 |    419121 |    32 | Louis_Pepe_2007 |
|  ThI | 4597.595702 |    1 |     49222 |    32 | Louis_Pepe_2007 |
|  ThI | 4599.725077 |    1 |      4953 |    32 | Louis_Pepe_2007 |
| ArII | 4600.051354 |    1 |    482020 |    32 | Louis_Pepe_2007 |
|  ThI | 4600.227266 |    1 |     15171 |    32 | Louis_Pepe_2007 |
| ThII | 4600.641724 |    1 |      2696 |    32 | Louis_Pepe_2007 |
|  ThI | 4600.993402 |    1 |     25850 |    32 | Louis_Pepe_2007 |
|  ThI | 4602.161944 |    1 |      7549 |    32 | Louis_Pepe_2007 |
|  ThI | 4603.709133 |    1 |      2479 |    32 | Louis_Pepe_2007 |
| ThII | 4604.175895 |    1 |     12576 |    32 | Louis_Pepe_2007 |
|  ThI |  4604.43333 |    1 |     97576 |    32 | Louis_Pepe_2007 |
|  ThI | 4604.657993 |    1 |      4401 |    32 | Louis_Pepe_2007 |
| ThII | 4605.942579 |    1 |      1744 |    32 | Louis_Pepe_2007 |
|  ThI | 4607.113922 |    1 |      2904 |    32 | Louis_Pepe_2007 |
|  ThI | 4608.667809 |    1 |     18024 |    32 | Louis_Pepe_2007 |
|  ThI | 4609.125995 |    1 |      5974 |    32 | Louis_Pepe_2007 |
|  ThI | 4609.225106 |    1 |     89836 |    32 | Louis_Pepe_2007 |
|  ThI | 4609.910452 |    1 |     77753 |    32 | Louis_Pepe_2007 |
|  ThI | 4611.368155 |    1 |      7179 |    32 | Louis_Pepe_2007 |
|  ThI | 4611.827121 |    1 |      2146 |    32 | Louis_Pepe_2007 |
|  ThI | 4611.917916 |    1 |     19848 |    32 | Louis_Pepe_2007 |
| ArII | 4612.536158 |    1 |     24059 |    32 | Louis_Pepe_2007 |
|  ThI |  4613.05054 |    1 |      6208 |    32 | Louis_Pepe_2007 |
| ThII | 4613.150907 |    1 |     22391 |    32 | Louis_Pepe_2007 |
|  ThI | 4613.835977 |    1 |     25106 |    32 | Louis_Pepe_2007 |
|  ThI | 4614.896339 |    1 |    106359 |    32 | Louis_Pepe_2007 |
| ThII |  4615.16721 |    1 |      1302 |    32 | Louis_Pepe_2007 |
| ThII | 4615.270594 |    1 |      1811 |    32 | Louis_Pepe_2007 |
|  ThI | 4616.317024 |    1 |     60458 |    32 | Louis_Pepe_2007 |
|  ThI | 4616.626898 |    1 |    102837 |    32 | Louis_Pepe_2007 |
|  ThI | 4616.962253 |    1 |      3089 |    32 | Louis_Pepe_2007 |
|  ThI | 4617.745579 |    1 |      9377 |    32 | Louis_Pepe_2007 |
