# Creation Date 2023-08-09 
# Line List Curated by Greg Doppmann 
| ion |       wave | NIST | Instr | amplitude |           Source | 
| OH  |   19926.65 |  0   |   0   | 3.84E+01  |             Greg | 
| OH  |   20005.02 |  0   |   0   | 2.00E+02  |             Greg | 
| OH  |   20008.16 |  0   |   0   | 1.89E+03  |             Greg | 
| OH  |   20033.21 |  0   |   0   | 7.39E+02  |             Greg | 
| OH  |   20097.69 |  0   |   0   | 5.01E+00  |             Greg | 
| OH  |   20099.77 |  0   |   0   | 5.01E+00  |             Greg | 
| OH  |   20126.22 |  0   |   0   | 8.46E+00  |             Greg | 
| OH  |   20129.97 |  0   |   0   | 8.46E+00  |             Greg | 
| OH  |   20193.02 |  0   |   0   | 4.19E+02  |             Greg | 
| OH  |   20275.65 |  0   |   0   | 1.42E+03  |             Greg | 
| OH  |   20276.03 |  0   |   0   | 1.42E+03  |             Greg | 
| OH  |   20339.50 |  0   |   0   | 5.71E+02  |             Greg | 
| OH  |   20343.55 |  0   |   0   | 1.52E+00  |             Greg | 
| OH  |   20347.96 |  0   |   0   | 1.52E+00  |             Greg | 
