# Creation Date: 2023-10-30
# taken from linelist in https://www2.keck.hawaii.edu/inst/hires/observing.html
# and plots in https://www2.keck.hawaii.edu/inst/hires/ThAr_atlas.html
# converted to vacuum, and matched to NIST,
# see dev_algorithms/wavelengths/hires_ThAr_linelist/create_hires_ThAr_list.py in PypeIt-development-suite
# for wavelength ranges not covered in the Keck webpage, we use NIST+MURPHY from ThAr_lines.dat
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  3836.7991 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  3837.6733 |    1 |     0 |      5200 |   Keck+NIST |
|   Th I |  3837.6733 |    1 |     0 |      5200 |   Keck+NIST |
|   Th I |  3838.9638 |    1 |     0 |      8600 |   Keck+NIST |
|   Th I |  3838.9638 |    1 |     0 |      8600 |   Keck+NIST |
|   Th I |  3840.7842 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  3840.7842 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  3841.8898 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3841.8898 |    1 |     0 |      1800 |   Keck+NIST |
|  Ar II |  3842.6083 |    1 |     0 |        18 |   Keck+NIST |
|  Th II |  3843.0498 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  3843.6399 |    1 |     0 |       180 |   Keck+NIST |
|   Th I |  3843.9866 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  3843.9866 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  3843.9866 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  3844.5987 |    1 |     0 |       160 |   Keck+NIST |
|  Ar II |  3845.8211 |    1 |     0 |         5 |   Keck+NIST |
|  Ar II |  3846.4956 |    1 |     0 |        32 |   Keck+NIST |
|  Ar II |  3846.4956 |    1 |     0 |        32 |   Keck+NIST |
|  Ar II |  3846.4956 |    1 |     0 |        32 |   Keck+NIST |
|  Th II |  3847.3399 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  3847.7175 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  3847.9785 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  3848.7109 |    1 |     0 |       270 |   Keck+NIST |
| Th III |  3850.2747 |    1 |     0 |       980 |   Keck+NIST |
|   Th I |  3851.0030 |    1 |     0 |       350 |   Keck+NIST |
|  Th II |  3851.2258 |    1 |     0 |       330 |   Keck+NIST |
|  Ar II |  3851.6728 |    1 |     0 |       263 |   Keck+NIST |
|  Ar II |  3851.6728 |    1 |     0 |       263 |   Keck+NIST |
|  Ar II |  3851.6728 |    1 |     0 |       263 |   Keck+NIST |
|   Th I |  3852.2504 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  3853.2275 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  3853.2275 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  3853.2275 |    1 |     0 |      3500 |   Keck+NIST |
|  Th II |  3854.0515 |    1 |     0 |       160 |   Keck+NIST |
|   Th I |  3854.9204 |    1 |     0 |       250 |   Keck+NIST |
|  Th II |  3855.6037 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  3855.6037 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  3855.6037 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  3857.4478 |    1 |     0 |       810 |   Keck+NIST |
|  Th II |  3858.6025 |    1 |     0 |       310 |   Keck+NIST |
|  Th II |  3860.9339 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  3860.9339 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  3860.9339 |    1 |     0 |      1800 |   Keck+NIST |
|  Ar II |  3862.4430 |    1 |     0 |         3 |   Keck+NIST |
|  Th II |  3863.1470 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  3863.5167 |    1 |     0 |       830 |   Keck+NIST |
|  Th II |  3864.5011 |    1 |     0 |      2600 |   Keck+NIST |
|  Th II |  3864.5011 |    1 |     0 |      2600 |   Keck+NIST |
|  Th II |  3864.5011 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  3868.0053 |    1 |     0 |       790 |   Keck+NIST |
|   Th I |  3868.0053 |    1 |     0 |       790 |   Keck+NIST |
|  Th II |  3868.6749 |    1 |     0 |       180 |   Keck+NIST |
|   Th I |  3869.3512 |    1 |     0 |       260 |   Keck+NIST |
|  Ar II |  3869.6248 |    1 |     0 |       166 |   Keck+NIST |
|  Ar II |  3869.6248 |    1 |     0 |       166 |   Keck+NIST |
|   Th I |  3870.7602 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  3870.7602 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  3872.5536 |    1 |     0 |       170 |   Keck+NIST |
|  Th II |  3872.7148 |    1 |     0 |       450 |   Keck+NIST |
|  Ar II |  3873.2337 |    1 |     0 |        11 |   Keck+NIST |
|  Th II |  3873.8198 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  3874.2456 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  3874.5718 |    1 |     0 |      4000 |   Keck+NIST |
|   Th I |  3874.9203 |    1 |     0 |     12000 |   Keck+NIST |
|   Th I |  3874.9203 |    1 |     0 |     12000 |   Keck+NIST |
|   Th I |  3875.3418 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  3875.9601 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  3875.9601 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  3876.4714 |    1 |     0 |      4100 |   Keck+NIST |
|   Th I |  3876.4714 |    1 |     0 |      4100 |   Keck+NIST |
|   Th I |  3876.7445 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  3879.7611 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  3879.7611 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  3880.3681 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  3880.5447 |    1 |     0 |       240 |   Keck+NIST |
|   Th I |  3880.7435 |    1 |     0 |      4000 |   Keck+NIST |
|   Th I |  3880.7435 |    1 |     0 |      4000 |   Keck+NIST |
|   Th I |  3881.2944 |    1 |     0 |       430 |   Keck+NIST |
|  Ar II |  3881.4321 |    1 |     0 |        15 |   Keck+NIST |
|  Th II |  3882.5979 |    1 |     0 |       190 |   Keck+NIST |
|  Th II |  3883.2430 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  3884.8689 |    1 |     0 |        99 |   Keck+NIST |
|  Th II |  3885.6251 |    1 |     0 |       260 |   Keck+NIST |
|  Th II |  3885.9199 |    1 |     0 |      7000 |   Keck+NIST |
|   Th I |  3886.5048 |    1 |     0 |       110 |   Keck+NIST |
|  Th II |  3886.8692 |    1 |     0 |       290 |   Keck+NIST |
|  Th II |  3887.1059 |    1 |     0 |       280 |   Keck+NIST |
|   Th I |  3887.3575 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  3888.0172 |    1 |     0 |      5600 |   Keck+NIST |
|   Th I |  3888.0172 |    1 |     0 |      5600 |   Keck+NIST |
|   Th I |  3888.0172 |    1 |     0 |      5600 |   Keck+NIST |
|   Th I |  3891.0081 |    1 |     0 |       160 |   Keck+NIST |
|   Th I |  3892.3069 |    1 |     0 |       180 |   Keck+NIST |
|  Ar II |  3892.5037 |    1 |     0 |        14 |   Keck+NIST |
|   Th I |  3892.8285 |    1 |     0 |       460 |   Keck+NIST |
|  Ar II |  3893.0815 |    1 |     0 |        50 |   Keck+NIST |
|  Ar II |  3893.0815 |    1 |     0 |        50 |   Keck+NIST |
|  Ar II |  3893.0815 |    1 |     0 |        50 |   Keck+NIST |
|   Th I |  3894.7550 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  3894.7550 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  3896.5227 |    1 |     0 |      7000 |   Keck+NIST |
|   Th I |  3896.5227 |    1 |     0 |      7000 |   Keck+NIST |
|   Th I |  3896.5227 |    1 |     0 |      7000 |   Keck+NIST |
|   Th I |  3899.5417 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  3899.5417 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  3899.5417 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  3899.8996 |    1 |     0 |       760 |   Keck+NIST |
|  Th II |  3900.1354 |    1 |     0 |       210 |   Keck+NIST |
|   Th I |  3901.6816 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  3901.9834 |    1 |     0 |      2100 |   Keck+NIST |
|  Th II |  3902.2572 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  3902.7672 |    1 |     0 |       860 |   Keck+NIST |
|   Th I |  3902.7672 |    1 |     0 |       860 |   Keck+NIST |
|   Th I |  3902.7672 |    1 |     0 |       860 |   Keck+NIST |
|   Th I |  3903.2761 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  3904.2079 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  3904.2079 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  3904.2079 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  3904.5869 |    1 |     0 |       290 |   Keck+NIST |
|  Th II |  3905.1886 |    1 |     0 |       720 |   Keck+NIST |
|  Th II |  3905.1886 |    1 |     0 |       720 |   Keck+NIST |
|  Th II |  3905.1886 |    1 |     0 |       720 |   Keck+NIST |
|  Th II |  3906.2926 |    1 |     0 |       720 |   Keck+NIST |
|  Th II |  3906.2926 |    1 |     0 |       720 |   Keck+NIST |
|  Th II |  3906.2926 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  3908.2668 |    1 |     0 |       210 |   Keck+NIST |
|   Th I |  3908.6498 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  3910.0867 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  3913.0168 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  3917.5265 |    1 |     0 |      4200 |   Keck+NIST |
|   Th I |  3918.3785 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3920.1331 |    1 |     0 |      4600 |   Keck+NIST |
|   Th I |  3924.9104 |    1 |     0 |      2500 |   Keck+NIST |
|   Th I |  3926.2046 |    1 |     0 |      6800 |   Keck+NIST |
|  Ar II |  3926.8302 |    1 |     0 |       129 |   Keck+NIST |
|  Ar II |  3929.7350 |    1 |     0 |       191 |   Keck+NIST |
|  Ar II |  3929.7350 |    1 |     0 |       191 |   Keck+NIST |
|  Th II |  3930.7817 |    1 |     0 |      9100 |   Keck+NIST |
|  Th II |  3930.7817 |    1 |     0 |      9100 |   Keck+NIST |
|   Th I |  3934.0245 |    1 |     0 |      9200 |   Keck+NIST |
|   Th I |  3934.0245 |    1 |     0 |      9200 |   Keck+NIST |
|  Th II |  3938.1549 |    1 |     0 |       590 |   Keck+NIST |
|  Th II |  3938.1549 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  3939.7291 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  3939.7291 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  3943.1889 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  3943.1889 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  3948.4479 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  3948.4479 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  3949.1477 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  3949.1477 |    1 |     0 |     15000 |   Keck+NIST |
|   Ar I |  3950.0970 |    1 |     0 |        35 |   Keck+NIST |
|   Ar I |  3950.0970 |    1 |     0 |        35 |   Keck+NIST |
|   Th I |  3951.5131 |    1 |     0 |     42000 |   Keck+NIST |
|   Th I |  3951.5131 |    1 |     0 |     42000 |   Keck+NIST |
|  Th II |  3952.6330 |    1 |     0 |      1000 |   Keck+NIST |
|  Th II |  3952.6330 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  3956.2890 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  3957.0095 |    1 |     0 |       880 |   Keck+NIST |
|  Th II |  3957.8103 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  3960.4202 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  3963.5406 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  3965.1517 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  3968.5145 |    1 |     0 |      6300 |   Keck+NIST |
|  Th II |  3970.1254 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  3970.7869 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  3973.7632 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  3973.7632 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  3974.3197 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  3974.3197 |    1 |     0 |      2900 |   Keck+NIST |
|  Ar II |  3975.6007 |    1 |     0 |        50 |   Keck+NIST |
|  Ar II |  3975.6007 |    1 |     0 |        50 |   Keck+NIST |
|  Th II |  3977.5395 |    1 |     0 |       660 |   Keck+NIST |
|  Th II |  3977.5395 |    1 |     0 |       660 |   Keck+NIST |
|  Ar II |  3980.4810 |    1 |     0 |        87 |   Keck+NIST |
|  Ar II |  3980.4810 |    1 |     0 |        87 |   Keck+NIST |
|   Th I |  3981.2152 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  3981.2152 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  3986.0064 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  3986.0064 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  3991.6204 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  3991.6204 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  3992.8595 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  3992.8595 |    1 |     0 |      1900 |   Keck+NIST |
|  Th II |  3995.6787 |    1 |     0 |      3900 |   Keck+NIST |
|  Th II |  3995.6787 |    1 |     0 |      3900 |   Keck+NIST |
|  Th II |  3997.1915 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4002.1892 |    1 |     0 |      3800 |   Keck+NIST |
|   Th I |  4003.0248 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4006.2250 |    1 |     0 |      3000 |   Keck+NIST |
|  Th II |  4008.1515 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  4009.3432 |    1 |     0 |      7800 |   Keck+NIST |
|   Th I |  4013.6292 |    1 |     0 |      9500 |   Keck+NIST |
|  Ar II |  4014.9907 |    1 |     0 |       145 |   Keck+NIST |
|   Th I |  4015.8511 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  4020.2647 |    1 |     0 |     20000 |   Keck+NIST |
|  Th II |  4020.2647 |    1 |     0 |     20000 |   Keck+NIST |
|   Th I |  4021.4903 |    1 |     0 |       980 |   Keck+NIST |
|   Th I |  4021.4903 |    1 |     0 |       980 |   Keck+NIST |
|   Th I |  4024.4747 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  4024.4747 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  4025.9398 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  4025.9398 |    1 |     0 |      1900 |   Keck+NIST |
|  Th II |  4026.7931 |    1 |     0 |       620 |   Keck+NIST |
|  Th II |  4026.7931 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  4028.1470 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  4028.1470 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  4030.9642 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4030.9642 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4031.4313 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  4031.4313 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  4031.9813 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  4031.9813 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  4037.1880 |    1 |     0 |     24000 |   Keck+NIST |
|   Th I |  4037.1880 |    1 |     0 |     24000 |   Keck+NIST |
|  Th II |  4042.3452 |    1 |     0 |       970 |   Keck+NIST |
|  Ar II |  4044.0356 |    1 |     0 |       288 |   Keck+NIST |
|   Th I |  4044.5369 |    1 |     0 |      6200 |   Keck+NIST |
|   Ar I |  4045.5610 |    1 |     0 |        50 |   Keck+NIST |
|   Th I |  4051.0886 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4052.0313 |    1 |     0 |      2400 |   Keck+NIST |
|  Ar II |  4054.0654 |    1 |     0 |       178 |   Keck+NIST |
|   Th I |  4054.6725 |    1 |     0 |      4100 |   Keck+NIST |
|   Th I |  4060.3992 |    1 |     0 |      4000 |   Keck+NIST |
|   Th I |  4064.5546 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  4064.5546 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  4065.4792 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4065.4792 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4068.5993 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  4068.5993 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  4071.3875 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4071.3875 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4075.0064 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4075.0064 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4076.6536 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  4076.6536 |    1 |     0 |      3200 |   Keck+NIST |
|  Ar II |  4077.7792 |    1 |     0 |        85 |   Keck+NIST |
|  Ar II |  4077.7792 |    1 |     0 |        85 |   Keck+NIST |
|  Ar II |  4080.7252 |    1 |     0 |       100 |   Keck+NIST |
|  Ar II |  4080.7252 |    1 |     0 |       100 |   Keck+NIST |
|   Th I |  4082.5199 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  4082.5199 |    1 |     0 |      2300 |   Keck+NIST |
|  Ar II |  4083.5393 |    1 |     0 |        76 |   Keck+NIST |
|  Ar II |  4083.5393 |    1 |     0 |        76 |   Keck+NIST |
|  Ar II |  4084.6190 |    1 |     0 |         1 |   Keck+NIST |
|  Ar II |  4084.6190 |    1 |     0 |         1 |   Keck+NIST |
|  Th II |  4086.1953 |    1 |     0 |      3000 |   Keck+NIST |
|  Th II |  4086.1953 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  4086.5873 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  4086.5873 |    1 |     0 |      2600 |   Keck+NIST |
|  Th II |  4087.6740 |    1 |     0 |      7500 |   Keck+NIST |
|  Th II |  4087.6740 |    1 |     0 |      7500 |   Keck+NIST |
|   Th I |  4088.4385 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4089.8805 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4090.2921 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  4094.8267 |    1 |     0 |       670 |   Keck+NIST |
|  Th II |  4095.9026 |    1 |     0 |      6100 |   Keck+NIST |
|   Th I |  4097.2320 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4098.9037 |    1 |     0 |      5700 |   Keck+NIST |
|   Th I |  4101.4984 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  4103.7755 |    1 |     0 |      1600 |   Keck+NIST |
|  Ar II |  4105.0700 |    1 |     0 |       447 |   Keck+NIST |
|   Th I |  4109.0205 |    1 |     0 |       730 |   Keck+NIST |
|  Th II |  4109.5791 |    1 |     0 |      4800 |   Keck+NIST |
|   Th I |  4110.4829 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  4110.4829 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  4113.9148 |    1 |     0 |     18000 |   Keck+NIST |
|   Th I |  4113.9148 |    1 |     0 |     18000 |   Keck+NIST |
|   Th I |  4116.9200 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  4116.9200 |    1 |     0 |      3400 |   Keck+NIST |
|  Th II |  4117.8751 |    1 |     0 |      4500 |   Keck+NIST |
|  Th II |  4117.8751 |    1 |     0 |      4500 |   Keck+NIST |
|   Th I |  4119.6512 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  4119.6512 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  4128.5762 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  4128.5762 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  4130.6764 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  4130.6764 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  4132.1673 |    1 |     0 |      5600 |   Keck+NIST |
|   Th I |  4132.1673 |    1 |     0 |      5600 |   Keck+NIST |
|  Ar II |  4132.8886 |    1 |     0 |       891 |   Keck+NIST |
|  Ar II |  4132.8886 |    1 |     0 |       891 |   Keck+NIST |
|  Th II |  4133.9190 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  4133.9190 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  4136.6463 |    1 |     0 |       900 |   Keck+NIST |
|   Th I |  4139.2076 |    1 |     0 |       700 |   Keck+NIST |
|  Th II |  4143.8692 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  4144.8176 |    1 |     0 |       960 |   Keck+NIST |
|  Th II |  4149.3512 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  4155.8919 |    1 |     0 |       670 |   Keck+NIST |
|  Th II |  4157.6884 |    1 |     0 |      1300 |   Keck+NIST |
|   Ar I |  4159.7620 |    1 |     0 |       400 |   Keck+NIST |
|   Ar I |  4159.7620 |    1 |     0 |       400 |   Keck+NIST |
|  Th II |  4160.8326 |    1 |     0 |       360 |   Keck+NIST |
|  Th II |  4160.8326 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  4162.9121 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4162.9121 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4166.9404 |    1 |     0 |      5500 |   Keck+NIST |
|   Th I |  4166.9404 |    1 |     0 |      5500 |   Keck+NIST |
|  Th II |  4169.8091 |    1 |     0 |       740 |   Keck+NIST |
|  Th II |  4169.8091 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  4171.7087 |    1 |     0 |      7300 |   Keck+NIST |
|   Th I |  4171.7087 |    1 |     0 |      7300 |   Keck+NIST |
|  Th II |  4172.5168 |    1 |     0 |       250 |   Keck+NIST |
|  Th II |  4172.5168 |    1 |     0 |       250 |   Keck+NIST |
|  Th II |  4179.2373 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  4179.2373 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  4180.0258 |    1 |     0 |       970 |   Keck+NIST |
|   Th I |  4180.0258 |    1 |     0 |       970 |   Keck+NIST |
|   Ar I |  4183.0630 |    1 |     0 |        50 |   Keck+NIST |
|   Th I |  4185.3167 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  4193.5433 |    1 |     0 |       840 |   Keck+NIST |
|   Th I |  4194.1978 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  4196.1180 |    1 |     0 |      2300 |   Keck+NIST |
|   Ar I |  4199.5000 |    1 |     0 |       200 |   Keck+NIST |
|   Ar I |  4201.8580 |    1 |     0 |       400 |   Keck+NIST |
|  Th II |  4210.0763 |    1 |     0 |      3200 |   Keck+NIST |
|  Th II |  4210.0763 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  4212.1092 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  4212.1092 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  4214.2540 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  4214.2540 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  4216.0155 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4216.0155 |    1 |     0 |      1800 |   Keck+NIST |
|  Ar II |  4219.8530 |    1 |     0 |        59 |   Keck+NIST |
|  Ar II |  4219.8530 |    1 |     0 |        59 |   Keck+NIST |
|   Th I |  4221.2536 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  4221.2536 |    1 |     0 |       940 |   Keck+NIST |
|  Ar II |  4223.8262 |    1 |     0 |        76 |   Keck+NIST |
|  Ar II |  4223.8262 |    1 |     0 |        76 |   Keck+NIST |
|  Th II |  4227.9171 |    1 |     0 |         0 |   Keck+NIST |
|  Th II |  4227.9171 |    1 |     0 |         0 |   Keck+NIST |
|  Ar II |  4229.3484 |    1 |     0 |       331 |   Keck+NIST |
|  Ar II |  4229.3484 |    1 |     0 |       331 |   Keck+NIST |
|   Th I |  4230.3387 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  4230.3387 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  4231.6180 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4231.6180 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4236.6561 |    1 |     0 |     12000 |   Keck+NIST |
|  Ar II |  4238.4126 |    1 |     0 |       269 |   Keck+NIST |
|   Th I |  4242.2889 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  4244.4558 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  4249.5868 |    1 |     0 |       870 |   Keck+NIST |
|   Th I |  4251.5110 |    1 |     0 |     13000 |   Keck+NIST |
|   Th I |  4254.7358 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  4256.4351 |    1 |     0 |       800 |   Keck+NIST |
|   Th I |  4257.4517 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  4258.6946 |    1 |     0 |     11000 |   Keck+NIST |
|   Th I |  4258.6946 |    1 |     0 |     11000 |   Keck+NIST |
|   Th I |  4259.7191 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4259.7191 |    1 |     0 |      1800 |   Keck+NIST |
|   Ar I |  4260.5610 |    1 |     0 |       200 |   Keck+NIST |
|   Ar I |  4260.5610 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  4261.5320 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4261.5320 |    1 |     0 |      1500 |   Keck+NIST |
|  Th II |  4264.5561 |    1 |     0 |       350 |   Keck+NIST |
|  Th II |  4264.5561 |    1 |     0 |       350 |   Keck+NIST |
|   Th I |  4265.5401 |    1 |     0 |       290 |   Keck+NIST |
|  Th II |  4268.7202 |    1 |     0 |       130 |   Keck+NIST |
|  Th II |  4268.7202 |    1 |     0 |       130 |   Keck+NIST |
|   Th I |  4270.2654 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  4270.2654 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  4271.1443 |    1 |     0 |       980 |   Keck+NIST |
|   Th I |  4271.1443 |    1 |     0 |       980 |   Keck+NIST |
|   Ar I |  4273.3710 |    1 |     0 |       150 |   Keck+NIST |
|   Ar I |  4273.3710 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  4274.0769 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4274.0769 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  4274.5600 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  4274.5600 |    1 |     0 |      2200 |   Keck+NIST |
|  Ar II |  4276.3623 |    1 |     0 |        35 |   Keck+NIST |
|  Ar II |  4276.3623 |    1 |     0 |        35 |   Keck+NIST |
|  Ar II |  4278.7316 |    1 |     0 |      1995 |   Keck+NIST |
|  Ar II |  4278.7316 |    1 |     0 |      1995 |   Keck+NIST |
