# This spectrum, originally implemented in March 2004, was based on STIS
# observations and a 2003 Kurucz model. It was replaced 
# in September 2006 by a more recent spectrum described in Bohlin
# 2007, THE FUTURE OF PHOTOMETRIC, SPECTROPHOTOMETRIC AND POLARIMETRIC
# STANDARDIZATION, ASP Conference Series (in press).
#....................................................................
#
#      WAVELENGTH            FLUX
#       angstroms            flam
     117903.5  5.885945E-14
     118021.7  5.862211E-14
      118140.  5.839268E-14
     118258.4  5.817117E-14
      118377.  5.794175E-14
     118495.7  5.771233E-14
     118614.5  5.748289E-14
     118733.4  5.726139E-14
     118852.4  5.703196E-14
     118971.6  5.681044E-14
     119090.8  5.658102E-14
     119210.2  5.635951E-14
     119329.7  5.613799E-14
     119449.3  5.591648E-14
     119569.1  5.569496E-14
      119689.  5.547345E-14
      119809.  5.525194E-14
     119929.1  5.503833E-14
     120049.3  5.482473E-14
     120169.6  5.461112E-14
     120290.1  5.438961E-14
     120410.7  5.417601E-14
     120531.4  5.396241E-14
     120652.3  5.374089E-14
     120773.2  5.352729E-14
     120894.3  5.331369E-14
     121015.5  5.310009E-14
     121136.8  5.288648E-14
     121258.2  5.267288E-14
     121379.8  5.245136E-14
     121501.5  5.223776E-14
     121623.3  5.203207E-14
     121745.2  5.183429E-14
     121867.3  5.162860E-14
     121989.4  5.143081E-14
     122111.7  5.122512E-14
     122234.1  5.102735E-14
     122356.7  5.082165E-14
     122479.3  5.062388E-14
     122602.1  5.041818E-14
      122725.  5.021249E-14
     122848.1  5.000680E-14
     122971.2  4.979320E-14
     123094.5  4.957959E-14
     123217.9  4.935808E-14
     123341.4  4.910492E-14
     123465.1  4.878847E-14
     123588.9  4.833753E-14
     123712.8  4.756223E-14
     123836.8  4.669991E-14
     123960.9  4.674738E-14
     124085.2  4.730116E-14
     124209.6  4.753059E-14
     124334.1  4.751476E-14
     124458.8  4.740401E-14
     124583.5  4.725369E-14
     124708.4  4.707965E-14
     124833.4  4.690560E-14
     124958.6  4.671573E-14
     125083.9  4.652586E-14
     125209.3  4.632017E-14
     125334.8  4.609866E-14
     125460.4  4.584550E-14
     125586.2  4.551322E-14
     125712.1  4.506228E-14
     125838.1  4.461135E-14
     125964.3  4.453224E-14
     126090.6  4.465882E-14
      126217.  4.468255E-14
     126343.5  4.461135E-14
     126470.2  4.449268E-14
     126596.9  4.435028E-14
     126723.9  4.419205E-14
     126850.9  4.402592E-14
     126978.1  4.385979E-14
     127105.4  4.369365E-14
     127232.8  4.352751E-14
     127360.3  4.335346E-14
      127488.  4.318733E-14
     127615.8  4.301329E-14
     127743.8  4.284714E-14
     127871.8  4.267310E-14
      128000.  4.250696E-14
     128128.3  4.234083E-14
     128256.8  4.217469E-14
     128385.4  4.200856E-14
     128514.1  4.184242E-14
     128642.9  4.167629E-14
     128771.9  4.151015E-14
      128901.  4.134401E-14
     129030.2  4.117788E-14
     129159.5  4.101966E-14
      129289.  4.085352E-14
     129418.6  4.069530E-14
     129548.4  4.052916E-14
     129678.2  4.037094E-14
     129808.3  4.021271E-14
     129938.4  4.005449E-14
     130068.6  3.989626E-14
      130199.  3.973013E-14
     130329.6  3.957981E-14
     130460.2  3.942159E-14
      130591.  3.926337E-14
     130721.9  3.910514E-14
      130853.  3.894692E-14
     130984.1  3.879660E-14
     131115.5  3.863838E-14
     131246.9  3.847224E-14
     131378.5  3.830611E-14
     131510.2  3.814789E-14
      131642.  3.798175E-14
      131774.  3.781561E-14
     131906.1  3.765739E-14
     132038.3  3.752290E-14
     132170.7  3.738841E-14
     132303.2  3.725392E-14
     132435.8  3.711152E-14
     132568.6  3.696911E-14
     132701.5  3.682671E-14
     132834.5  3.668431E-14
     132967.7  3.654191E-14
      133101.  3.639951E-14
     133234.4  3.625710E-14
      133368.  3.611470E-14
     133501.7  3.597230E-14
     133635.5  3.582990E-14
     133769.5  3.568750E-14
     133903.6  3.554509E-14
     134037.9  3.540269E-14
     134172.2  3.526029E-14
     134306.7  3.512580E-14
     134441.4  3.498340E-14
     134576.2  3.484100E-14
     134711.1  3.470651E-14
     134846.1  3.457202E-14
     134981.3  3.442961E-14
     135116.6  3.429512E-14
     135252.1  3.416063E-14
     135387.7  3.402614E-14
     135523.4  3.389165E-14
     135659.2  3.375716E-14
     135795.2  3.362267E-14
     135931.4  3.348818E-14
     136067.7  3.335369E-14
     136204.1  3.321920E-14
     136340.6  3.308471E-14
     136477.3  3.295813E-14
     136614.1  3.282363E-14
     136751.1  3.269706E-14
     136888.2  3.256257E-14
     137025.4  3.243599E-14
     137162.8  3.230941E-14
     137300.3  3.217492E-14
     137437.9  3.204834E-14
     137575.7  3.192176E-14
     137713.6  3.179518E-14
     137851.7  3.166860E-14
     137989.9  3.154202E-14
     138128.2  3.141544E-14
     138266.7  3.128886E-14
     138405.3  3.116228E-14
      138544.  3.103570E-14
     138682.9  3.090912E-14
      138822.  3.078254E-14
     138961.1  3.064805E-14
     139100.4  3.050565E-14
     139239.9  3.036325E-14
     139379.5  3.022084E-14
     139519.2  3.010218E-14
     139659.1  3.000724E-14
     139799.1  2.991231E-14
     139939.2  2.980946E-14
     140079.5  2.969871E-14
      140220.  2.958795E-14
     140360.5  2.946928E-14
     140501.2  2.935061E-14
     140642.1  2.923194E-14
     140783.1  2.911327E-14
     140924.2  2.898670E-14
     141065.5  2.886012E-14
     141206.9  2.871771E-14
     141348.5  2.855158E-14
     141490.2  2.832215E-14
      141632.  2.798197E-14
      141774.  2.759432E-14
     141916.1  2.753103E-14
     142058.4  2.771299E-14
     142200.8  2.780001E-14
     142343.4  2.778419E-14
     142486.1  2.771299E-14
     142628.9  2.762597E-14
     142771.9  2.753103E-14
      142915.  2.742819E-14
     143058.3  2.732534E-14
     143201.7  2.721458E-14
     143345.3  2.711174E-14
      143489.  2.700889E-14
     143632.8  2.689814E-14
     143776.8  2.679529E-14
      143921.  2.669244E-14
     144065.2  2.658169E-14
     144209.7  2.647884E-14
     144354.2  2.637599E-14
     144498.9  2.627315E-14
     144643.8  2.616239E-14
     144788.8  2.605955E-14
      144934.  2.595670E-14
     145079.2  2.585385E-14
     145224.7  2.575101E-14
     145370.3  2.564816E-14
      145516.  2.554532E-14
     145661.9  2.545038E-14
     145807.9  2.534754E-14
     145954.1  2.524469E-14
     146100.4  2.514184E-14
     146246.9  2.504691E-14
     146393.5  2.494406E-14
     146540.3  2.484122E-14
     146687.2  2.474628E-14
     146834.2  2.464344E-14
     146981.4  2.454850E-14
     147128.8  2.444566E-14
     147276.3  2.435072E-14
     147423.9  2.425579E-14
     147571.7  2.416085E-14
     147719.7  2.406592E-14
     147867.7  2.397098E-14
      148016.  2.387605E-14
     148164.4  2.377320E-14
     148312.9  2.367827E-14
     148461.6  2.358334E-14
     148610.4  2.348840E-14
     148759.4  2.339347E-14
     148908.5  2.329062E-14
     149057.8  2.318778E-14
     149207.2  2.307702E-14
     149356.8  2.295835E-14
     149506.5  2.282386E-14
     149656.4  2.272101E-14
     149806.5  2.265772E-14
     149956.6  2.261026E-14
      150107.  2.254697E-14
     150257.5  2.246785E-14
     150408.1  2.238874E-14
     150558.9  2.230172E-14
     150709.8  2.221469E-14
     150860.9  2.212767E-14
     151012.1  2.204065E-14
     151163.5  2.195363E-14
     151315.1  2.186660E-14
     151466.7  2.177958E-14
     151618.6  2.169256E-14
     151770.6  2.160553E-14
     151922.8  2.151851E-14
     152075.1  2.143148E-14
     152227.5  2.134446E-14
     152380.1  2.126535E-14
     152532.9  2.117833E-14
     152685.8  2.109921E-14
     152838.9  2.101219E-14
     152992.1  2.093308E-14
     153145.5  2.084606E-14
      153299.  2.076694E-14
     153452.7  2.068783E-14
     153606.5  2.060081E-14
     153760.5  2.052169E-14
     153914.6  2.044258E-14
     154068.9  2.035556E-14
     154223.4  2.027645E-14
      154378.  2.018942E-14
     154532.8  2.011031E-14
     154687.7  2.003120E-14
     154842.8  1.995209E-14
      154998.  1.987298E-14
     155153.4  1.979386E-14
     155308.9  1.971475E-14
     155464.6  1.963564E-14
     155620.5  1.955653E-14
     155776.5  1.948533E-14
     155932.6  1.940621E-14
      156089.  1.932710E-14
     156245.5  1.924799E-14
     156402.1  1.917679E-14
     156558.9  1.909768E-14
     156715.8  1.901856E-14
     156872.9  1.894736E-14
     157030.2  1.886825E-14
     157187.6  1.879705E-14
     157345.2  1.871794E-14
     157502.9  1.864674E-14
     157660.8  1.856762E-14
     157818.9  1.848851E-14
     157977.1  1.841731E-14
     158135.5  1.833820E-14
      158294.  1.826700E-14
     158452.7  1.819580E-14
     158611.5  1.812460E-14
     158770.6  1.806131E-14
     158929.7  1.799011E-14
      159089.  1.791890E-14
     159248.5  1.784770E-14
     159408.2  1.777650E-14
      159568.  1.770530E-14
      159728.  1.763410E-14
     159888.1  1.756290E-14
     160048.4  1.749170E-14
     160208.8  1.742050E-14
     160369.4  1.734930E-14
     160530.2  1.728601E-14
     160691.1  1.721481E-14
     160852.2  1.714360E-14
     161013.5  1.707240E-14
     161174.9  1.699329E-14
     161336.5  1.691418E-14
     161498.2  1.682716E-14
     161660.1  1.670058E-14
     161822.2  1.647906E-14
     161984.4  1.613097E-14
     162146.8  1.600439E-14
     162309.4  1.621008E-14
     162472.1  1.634457E-14
      162635.  1.635248E-14
      162798.  1.631293E-14
     162961.2  1.625755E-14
     163124.6  1.619426E-14
     163288.1  1.613097E-14
     163451.8  1.605977E-14
     163615.7  1.598066E-14
     163779.7  1.588572E-14
     163943.9  1.576705E-14
     164108.2  1.565630E-14
     164272.7  1.563256E-14
     164437.4  1.562465E-14
     164602.3  1.560092E-14
     164767.3  1.555345E-14
     164932.5  1.550598E-14
     165097.8  1.545061E-14
     165263.3  1.538732E-14
      165429.  1.532403E-14
     165594.8  1.526074E-14
     165760.9  1.519745E-14
      165927.  1.513416E-14
     166093.4  1.507878E-14
     166259.9  1.502340E-14
     166426.6  1.496011E-14
     166593.4  1.490473E-14
     166760.4  1.484935E-14
     166927.6  1.479397E-14
     167094.9  1.473068E-14
     167262.4  1.467531E-14
     167430.1  1.461202E-14
      167598.  1.454873E-14
      167766.  1.449335E-14
     167934.2  1.442215E-14
     168102.5  1.435095E-14
     168271.1  1.426392E-14
     168439.7  1.413734E-14
     168608.6  1.392374E-14
     168777.6  1.371805E-14
     168946.8  1.374969E-14
     169116.2  1.387627E-14
     169285.8  1.391583E-14
     169455.5  1.389210E-14
     169625.3  1.386045E-14
     169795.4  1.381298E-14
     169965.6  1.376552E-14
      170136.  1.371014E-14
     170306.6  1.365476E-14
     170477.3  1.360729E-14
     170648.2  1.355191E-14
     170819.2  1.349654E-14
     170990.5  1.344116E-14
     171161.9  1.339369E-14
     171333.5  1.333831E-14
     171505.3  1.328293E-14
     171677.2  1.323546E-14
     171849.3  1.318009E-14
     172021.6  1.312471E-14
     172194.1  1.307724E-14
     172366.7  1.302186E-14
     172539.5  1.297439E-14
     172712.4  1.291902E-14
     172885.6  1.287155E-14
     173058.9  1.281617E-14
     173232.4  1.276870E-14
     173406.1  1.271332E-14
     173579.9  1.266586E-14
     173753.9  1.261839E-14
     173928.1  1.256301E-14
     174102.5  1.251554E-14
      174277.  1.246017E-14
     174451.7  1.241270E-14
     174626.6  1.236523E-14
     174801.7  1.230985E-14
     174976.9  1.226239E-14
     175152.3  1.221492E-14
     175327.9  1.215954E-14
     175503.7  1.211207E-14
     175679.6  1.205669E-14
     175855.7  1.200132E-14
      176032.  1.194594E-14
     176208.5  1.190638E-14
     176385.2  1.186682E-14
      176562.  1.181936E-14
      176739.  1.177980E-14
     176916.2  1.173233E-14
     177093.5  1.169278E-14
     177271.1  1.164531E-14
     177448.8  1.159784E-14
     177626.7  1.155829E-14
     177804.8  1.151082E-14
      177983.  1.146335E-14
     178161.4  1.141589E-14
      178340.  1.137633E-14
     178518.8  1.132886E-14
     178697.8  1.128139E-14
     178876.9  1.123393E-14
     179056.3  1.119437E-14
     179235.8  1.114690E-14
     179415.5  1.109944E-14
     179595.3  1.105988E-14
     179775.3  1.101241E-14
     179955.6  1.097286E-14
      180136.  1.092539E-14
     180316.6  1.088583E-14
     180497.3  1.083837E-14
     180678.3  1.079881E-14
     180859.4  1.075134E-14
     181040.7  1.071179E-14
     181222.2  1.067223E-14
     181403.9  1.062476E-14
     181585.8  1.058521E-14
     181767.8  1.054565E-14
      181950.  1.049818E-14
     182132.4  1.045863E-14
      182315.  1.041907E-14
     182497.8  1.037161E-14
     182680.8  1.033205E-14
     182863.9  1.029249E-14
     183047.2  1.025294E-14
     183230.7  1.021338E-14
     183414.4  1.016591E-14
     183598.3  1.012636E-14
     183782.3  1.008680E-14
     183966.6  1.004724E-14
      184151.  1.000769E-14
     184335.6  9.968133E-15
     184520.4  9.928576E-15
     184705.4  9.889021E-15
     184890.5  9.841553E-15
     185075.9  9.801997E-15
     185261.4  9.754530E-15
     185447.2  9.707062E-15
     185633.1  9.651684E-15
     185819.2  9.572572E-15
     186005.5  9.461815E-15
     186191.9  9.398525E-15
     186378.6  9.414348E-15
     186565.4  9.438082E-15
     186752.5  9.430169E-15
     186939.7  9.406436E-15
     187127.1  9.374791E-15
     187314.7  9.343146E-15
     187502.5  9.303591E-15
     187690.4  9.271945E-15
     187878.6  9.232389E-15
     188066.9  9.200745E-15
     188255.5  9.161189E-15
     188444.2  9.121633E-15
     188633.1  9.089987E-15
     188822.2  9.050432E-15
     189011.5  9.010875E-15
      189201.  8.971319E-15
     189390.7  8.923852E-15
     189580.5  8.876384E-15
     189770.6  8.828917E-15
     189960.8  8.789361E-15
     190151.3  8.733983E-15
     190341.9  8.615314E-15
     190532.7  8.417534E-15
     190723.7  8.401711E-15
     190914.9  8.528291E-15
     191106.3  8.583669E-15
     191297.9  8.575759E-15
     191489.7  8.552025E-15
     191681.7  8.520380E-15
     191873.8  8.488735E-15
     192066.2  8.457090E-15
     192258.7  8.425445E-15
     192451.5  8.393800E-15
     192644.4  8.362156E-15
     192837.5  8.330511E-15
     193030.8  8.290955E-15
     193224.4  8.259310E-15
     193418.1  8.227665E-15
      193612.  8.196020E-15
     193806.1  8.164375E-15
     194000.3  8.132731E-15
     194194.8  8.101086E-15
     194389.5  8.061529E-15
     194584.4  8.029884E-15
     194779.5  7.998240E-15
     194974.7  7.966595E-15
     195170.2  7.934950E-15
     195365.8  7.904096E-15
     195561.7  7.873242E-15
     195757.7  7.842388E-15
      195954.  7.811534E-15
     196150.5  7.780681E-15
     196347.1  7.750618E-15
     196543.9  7.719765E-15
      196741.  7.688911E-15
     196938.2  7.658058E-15
     197135.6  7.627994E-15
     197333.3  7.597932E-15
     197531.1  7.567078E-15
     197729.1  7.537015E-15
     197927.3  7.506953E-15
     198125.8  7.477681E-15
     198324.4  7.447619E-15
     198523.2  7.417556E-15
     198722.2  7.388285E-15
     198921.4  7.359013E-15
     199120.8  7.329742E-15
     199320.5  7.300470E-15
     199520.3  7.271199E-15
     199720.3  7.241928E-15
     199920.5  7.213447E-15
     200120.9  7.184966E-15
     200321.6  7.156487E-15
     200522.4  7.128006E-15
     200723.4  7.099525E-15
     200924.7  7.071045E-15
     201126.1  7.042564E-15
     201327.7  7.014875E-15
     201529.5  6.987186E-15
     201731.6  6.958706E-15
     201933.8  6.931016E-15
     202136.2  6.903327E-15
     202338.9  6.876429E-15
     202541.7  6.848740E-15
     202744.8  6.821051E-15
      202948.  6.794152E-15
     203151.5  6.766463E-15
     203355.1  6.739565E-15
      203559.  6.712667E-15
     203763.1  6.685769E-15
     203967.3  6.658080E-15
     204171.8  6.631181E-15
     204376.5  6.604284E-15
     204581.4  6.576594E-15
     204786.5  6.549696E-15
     204991.8  6.522007E-15
     205197.3  6.495108E-15
      205403.  6.469793E-15
     205608.9  6.445268E-15
      205815.  6.419952E-15
     206021.4  6.395427E-15
     206227.9  6.370902E-15
     206434.7  6.345586E-15
     206641.6  6.320271E-15
     206848.8  6.294955E-15
     207056.1  6.270430E-15
     207263.7  6.245114E-15
     207471.5  6.219799E-15
     207679.5  6.194482E-15
     207887.7  6.168376E-15
     208096.1  6.142268E-15
     208304.7  6.115370E-15
     208513.5  6.086099E-15
     208722.6  6.053662E-15
     208931.8  6.014106E-15
     209141.2  5.975341E-15
     209350.9  5.955564E-15
     209560.8  5.948444E-15
     209770.9  5.937368E-15
     209981.2  5.920754E-15
     210191.7  5.900185E-15
     210402.4  5.878825E-15
     210613.3  5.856673E-15
     210824.5  5.833731E-15
     211035.8  5.810788E-15
     211247.4  5.787846E-15
     211459.2  5.765694E-15
     211671.1  5.742752E-15
     211883.3  5.719810E-15
     212095.8  5.696867E-15
     212308.4  5.674716E-15
     212521.2  5.651773E-15
     212734.3  5.629622E-15
     212947.5  5.607470E-15
      213161.  5.584527E-15
     213374.7  5.562376E-15
     213588.6  5.540225E-15
     213802.8  5.518073E-15
     214017.1  5.495922E-15
     214231.6  5.474562E-15
     214446.4  5.452410E-15
     214661.4  5.430259E-15
     214876.6  5.408899E-15
      215092.  5.387538E-15
     215307.6  5.365387E-15
     215523.5  5.344027E-15
     215739.5  5.322666E-15
     215955.8  5.301306E-15
     216172.3  5.279946E-15
      216389.  5.258586E-15
      216606.  5.238016E-15
     216823.1  5.216656E-15
     217040.5  5.195296E-15
      217258.  5.173936E-15
     217475.9  5.152575E-15
     217693.9  5.130424E-15
     217912.1  5.108272E-15
     218130.6  5.086121E-15
     218349.2  5.063970E-15
     218568.1  5.044191E-15
     218787.3  5.025996E-15
     219006.6  5.007800E-15
