# SIMPLE  =                    T / Written by IDL:  Tue Aug 19 16:14:18 2008
# BITPIX  =                  -32 / Number of bits per data pixel
# NAXIS   =                    2 / Number of data axes
# NAXIS1  =                21617 /
# NAXIS2  =                    3 /
# DATE    = '2008-08-20'         / Creation UTC (CCCC-MM-DD) date of FITS header
# NORDERS =                    1 / Number of Orders
# ORDERS  = '1       '           / Order Numbers
# NAPS    =                    1 / Number of Apertures
# XUNITS  = 'A      '           / Wavelength Units
# YUNITS  = 'ergss-1cm-2A-1'     / Flux Units
# COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
# Converted vacuum by Feige Wang
# END
#      WAVELENGTH            FLUX    Flag
#       angstroms            flam     none
  2656.1303736249733   4.16541e-09    1.0  
  2659.1010845586447   3.96721e-09    1.0  
  2662.0617934280067   4.06324e-09    1.0  
   2665.032505020901   3.10048e-09    1.0  
   2667.993214543664   3.00834e-09    1.0  
  2670.9639267885823   3.93351e-09    1.0  
   2673.924636957628   3.29385e-09    1.0  
   2676.895349847481   4.00894e-09    1.0  
  2679.8560606557994   3.93911e-09    1.0  
    2682.82677418361    4.2026e-09    1.0  
   2685.787485624299   3.75503e-09    1.0  
   2688.758199783193   4.07101e-09    1.0  
   2691.718911849457   3.97828e-09    1.0  
   2694.689626632669   3.64334e-09    1.0  
  2697.6503393178127   4.17936e-09    1.0  
   2700.621054718676    3.7809e-09    1.0  
  2703.5817680161085   4.06251e-09    1.0  
   2706.552484028058   3.94654e-09    1.0  
   2709.513197931286   3.91916e-09    1.0  
  2712.4839145478572   3.64363e-09    1.0  
   2715.444629050483   3.50361e-09    1.0  
   2718.415346265304   3.49876e-09    1.0  
   2721.376061361029   3.55737e-09    1.0  
  2724.3467791678268   3.73675e-09    1.0  
  2727.3074948504427   3.83537e-09    1.0  
  2730.2782132430348   3.65881e-09    1.0  
  2733.2389295064254   3.79267e-09    1.0  
  2736.2096484787207   3.98674e-09    1.0  
  2739.1703653168615   3.93472e-09    1.0  
   2742.131082439666   4.01611e-09    1.0  
   2745.101802269812   3.17929e-09    1.0  
  2748.0625199584974    2.4069e-09    1.0  
  2751.0332403535117   2.60896e-09    1.0  
  2753.9939586022706   4.02052e-09    1.0  
   2756.964679556368   2.88856e-09    1.0  
  2759.9253983594754   4.03386e-09    1.0  
  2762.8961198669535   3.64002e-09    1.0  
  2765.8568392187685    3.8179e-09    1.0  
   2768.827561274007   3.43778e-09    1.0  
  2771.7882811689683   3.80687e-09    1.0  
  2774.7590037664295   3.93111e-09    1.0  
  2777.7197241990566   3.60558e-09    1.0  
  2780.6904473332784   3.52812e-09    1.0  
  2783.6511682981672   3.74283e-09    1.0  
  2786.6218919637686   3.58945e-09    1.0  
  2789.5826134555937   3.81439e-09    1.0  
  2792.5533376472667   3.53479e-09    1.0  
   2795.514059660775   2.94421e-09    1.0  
  2798.4847843732878    3.2204e-09    1.0  
   2801.445506903303   3.65338e-09    1.0  
  2804.4162321314975   1.77185e-09    1.0  
  2807.3769551729124   3.72361e-09    1.0  
  2810.3476809117024   4.04942e-09    1.0  
  2813.3084044594852   3.68402e-09    1.0  
  2816.2791307038533   3.91048e-09    1.0  
  2819.2398547530383   3.80878e-09    1.0  
   2822.210581498039   4.03845e-09    1.0  
  2825.1713060437323   4.08266e-09    1.0  
  2828.1420332844864   4.01585e-09    1.0  
  2831.1027583218574   4.01973e-09    1.0  
  2834.0734860535554   3.81488e-09    1.0  
  2837.0342115778435   3.07925e-09    1.0  
   2840.004939795737   3.81795e-09    1.0  
  2842.9656658022454   3.80039e-09    1.0  
  2845.9363945016544   3.99585e-09    1.0  
  2848.8971209857486    3.7776e-09    1.0  
   2851.867850162057   3.89749e-09    1.0  
  2854.8285771191677   3.84077e-09    1.0  
   2857.799306767819   3.27132e-09    1.0  
  2860.7600341934353    3.9264e-09    1.0  
  2863.7307643099375   3.62086e-09    1.0  
  2866.6914921996113   3.37475e-09    1.0  
   2869.662222779529   3.87872e-09    1.0  
   2872.622951128871    3.4265e-09    1.0  
  2875.5936821678306   3.76742e-09    1.0  
  2878.5544109725115   3.62079e-09    1.0  
  2881.5251424661965   3.82841e-09    1.0  
  2884.4858717219417   4.01773e-09    1.0  
   2887.456603666092   3.73302e-09    1.0  
   2890.417333368686   3.30792e-09    1.0  
  2893.3880657591003   3.67951e-09    1.0  
   2896.348795904379   3.28723e-09    1.0  
   2899.319528736909   3.70571e-09    1.0  
  2902.2802593207684    3.9213e-09    1.0  
    2905.25099259132   3.83774e-09    1.0  
  2908.2117236097065   3.86384e-09    1.0  
  2911.1824573142385   3.81905e-09    1.0  
  2914.1431887631516   3.92306e-09    1.0  
  2917.1139228976767   3.77254e-09    1.0  
   2920.074654773168   3.94009e-09    1.0  
   2923.045389333751     3.601e-09    1.0  
   2926.006121631922   3.75241e-09    1.0  
   2928.976856614676   3.73141e-09    1.0  
   2931.937589331678   3.77114e-09    1.0  
  2934.9083247327676   3.59071e-09    1.0  
   2937.869057864805   3.30015e-09    1.0  
   2940.839793680443   3.40318e-09    1.0  
  2943.8005272237638   3.69782e-09    1.0  
  2946.7712634502122   3.68315e-09    1.0  
  2949.7319974011148   3.78561e-09    1.0  
  2952.7027340346826   3.66772e-09    1.0  
   2955.663468389512    3.4987e-09    1.0  
  2958.6342054265533   3.73609e-09    1.0  
  2961.5949401816983   3.75833e-09    1.0  
   2964.565677618617   3.86812e-09    1.0  
  2967.5264127705154   3.72662e-09    1.0  
   2970.497150603755   3.78493e-09    1.0  
   2973.457886148887   3.65095e-09    1.0  
    2976.42862437494   3.89184e-09    1.0  
    2979.38936030983   3.87701e-09    1.0  
   2982.360098925229   3.72133e-09    1.0  
   2985.320835246445   3.73243e-09    1.0  
   2988.291574247769   3.80469e-09    1.0  
  2991.2523109519207   3.77841e-09    1.0  
  2994.2230503357887   3.78159e-09    1.0  
  2997.1837874195267   3.83429e-09    1.0  
  3000.1545271826008   3.81155e-09    1.0  
  3003.1152646426194   3.77366e-09    1.0  
   3006.086004781602   3.76334e-09    1.0  
  3009.0467426146333   3.72073e-09    1.0  
  3012.0174831262657   3.83407e-09    1.0  
   3014.978221329085   3.82857e-09    1.0  
   3017.948962210149   3.73895e-09    1.0  
   3020.909700779568   3.74267e-09    1.0  
  3023.8704395307964    3.8233e-09    1.0  
  3026.8411809597537   3.72638e-09    1.0  
   3029.811922570185   3.70424e-09    1.0  
  3032.7726618633933   3.64457e-09    1.0  
  3035.7334013353156   3.75947e-09    1.0  
   3038.704143484308    3.5363e-09    1.0  
   3041.664883311976   3.76939e-09    1.0  
   3044.635625816396   3.77109e-09    1.0  
    3047.59636599679    3.7505e-09    1.0  
  3050.5671088536287    3.6894e-09    1.0  
  3053.5278493837664   3.79187e-09    1.0  
   3056.498592590047     3.691e-09    1.0  
  3059.4593334669808   3.55087e-09    1.0  
  3062.4300770197647   3.76671e-09    1.0  
   3065.390818240583    3.7329e-09    1.0  
  3068.3615621369645   3.55414e-09    1.0  
  3071.3223036987897   3.77785e-09    1.0  
   3074.293047935897   3.40159e-09    1.0  
   3077.253789835883   3.58269e-09    1.0  
    3080.22453441088   3.50089e-09    1.0  
  3083.1852766462166   3.66366e-09    1.0  
   3086.156021556299   3.75501e-09    1.0  
   3089.116764124207   3.59888e-09    1.0  
  3092.0875093666036   3.72442e-09    1.0  
   3095.048252264339   3.55138e-09    1.0  
  3098.0189978363096   3.46455e-09    1.0  
  3100.9797410611554   3.64274e-09    1.0  
  3103.9504869599937   3.52302e-09    1.0  
   3106.911230509268   3.39389e-09    1.0  
  3109.8819767322966   3.69585e-09    1.0  
  3112.8427206033484   3.67529e-09    1.0  
   3115.813467147921   3.53259e-09    1.0  
   3118.774211338127   3.60407e-09    1.0  
  3121.7449582016284   3.33122e-09    1.0  
  3124.7057027083974    3.6753e-09    1.0  
   3127.676449888243   3.58665e-09    1.0  
   3130.637194709014   3.56307e-09    1.0  
   3133.607942202646   3.41376e-09    1.0  
  3136.5686873348836   3.52033e-09    1.0  
  3139.5394351397754   3.68427e-09    1.0  
   3142.500180580976   3.67864e-09    1.0  
   3145.470928694629   3.54413e-09    1.0  
   3148.431674442316   3.51444e-09    1.0  
  3151.4024228622584   3.57292e-09    1.0  
  3154.3631689139834   3.61282e-09    1.0  
  3157.3339176377735   3.51612e-09    1.0  
   3160.294663991116   3.23954e-09    1.0  
  3163.2654130163364   3.21777e-09    1.0  
   3166.226159668901   3.62283e-09    1.0  
  3169.1969089931654   3.44871e-09    1.0  
   3172.157655942585   3.50829e-09    1.0  
  3175.1284055635274   3.60198e-09    1.0  
  3178.0891528074603    3.6446e-09    1.0  
   3181.059902722748    3.0261e-09    1.0  
   3184.020650258879   3.61752e-09    1.0  
  3186.9914004661996   3.56482e-09    1.0  
  3189.9521482922387   3.57685e-09    1.0  
  3192.9228987893084   3.58918e-09    1.0  
  3195.8836469029907   3.42411e-09    1.0  
  3198.8543976875476   3.32805e-09    1.0  
   3201.815146086634   3.54707e-09    1.0  
  3204.7858971564433   3.48801e-09    1.0  
  3207.7466458387166   3.60938e-09    1.0  
   3210.717397191568   3.30184e-09    1.0  
  3213.6781461548376   3.47166e-09    1.0  
   3216.648897788543   3.52156e-09    1.0  
  3219.6096470306397   3.45514e-09    1.0  
   3222.580398943036   3.58073e-09    1.0  
   3225.541148461817   3.49167e-09    1.0  
  3228.5119006507657   3.48215e-09    1.0  
   3231.472650444108   3.45347e-09    1.0  
  3234.4434029074896   3.43093e-09    1.0  
   3237.404152973296   3.40294e-09    1.0  
  3240.3749057090163   3.23542e-09    1.0  
   3243.335656045209   3.31219e-09    1.0  
   3246.306409051198   3.56036e-09    1.0  
   3249.267159655723   3.41691e-09    1.0  
   3252.237912929929   3.50547e-09    1.0  
   3255.198663800755   3.40496e-09    1.0  
   3258.169417341149   3.55057e-09    1.0  
   3261.130168476266   3.50001e-09    1.0  
  3264.1009222808416   3.54882e-09    1.0  
  3267.0616736782586   3.50213e-09    1.0  
  3270.0324277450304   3.46977e-09    1.0  
   3272.993179402779   3.36293e-09    1.0  
  3275.9639337297817   3.48975e-09    1.0  
  3278.9246856459135   3.28017e-09    1.0  
  3281.8954402312047   3.48913e-09    1.0  
  3284.8561924037926   3.48871e-09    1.0  
  3287.8269472454463   3.49777e-09    1.0  
  3290.7876996725836   3.40766e-09    1.0  
   3293.758454768696   3.47856e-09    1.0  
  3296.7192074484938    3.3002e-09    1.0  
  3299.6899627971807   3.45799e-09    1.0  
   3302.650715727772   3.49286e-09    1.0  
  3305.6214713271693   3.47418e-09    1.0  
  3308.5822245067034   3.38028e-09    1.0  
  3311.5529803549666   3.48461e-09    1.0  
  3314.5137337816145   3.47255e-09    1.0  
   3317.474487330933   3.45814e-09    1.0  
   3320.445243548866   3.46675e-09    1.0  
   3323.405997342591    3.3718e-09    1.0  
   3326.376753804859   3.44888e-09    1.0  
  3329.3375078412073   3.44449e-09    1.0  
  3332.3082645460313   3.45542e-09    1.0  
  3335.2690188232355   3.47021e-09    1.0  
  3338.2397757688514   3.36554e-09    1.0  
  3341.2005302851667   3.25561e-09    1.0  
  3344.1712874698314   3.22871e-09    1.0  
   3347.132042223528   3.45604e-09    1.0  
   3350.102799645514   3.17664e-09    1.0  
   3353.063554634879   3.42992e-09    1.0  
  3356.0343122924787   3.42914e-09    1.0  
  3358.9950675158184   3.35864e-09    1.0  
  3361.9658254073383   3.26599e-09    1.0  
   3364.926580862974   3.40707e-09    1.0  
   3367.897338986739   3.39098e-09    1.0  
   3370.858094673011   3.27662e-09    1.0  
   3373.828853027363   3.13435e-09    1.0  
  3376.7896089426254   3.41643e-09    1.0  
  3379.7603675259247    3.3216e-09    1.0  
   3382.721123668549   3.33087e-09    1.0  
   3385.691882479168   3.21558e-09    1.0  
  3388.6526388475445   3.34549e-09    1.0  
  3391.6233978838736   3.40405e-09    1.0  
  3394.5841544764044   3.26138e-09    1.0  
   3397.554913736851    3.3927e-09    1.0  
   3400.515670551957   3.37717e-09    1.0  
   3403.486430034943   3.27598e-09    1.0  
  3406.4471870710577   3.36595e-09    1.0  
  3409.4179467750223   3.28052e-09    1.0  
   3412.378704030599   3.37987e-09    1.0  
   3415.349463953992   3.36313e-09    1.0  
  3418.3102214274945   3.34596e-09    1.0  
  3421.2809815687874   3.37036e-09    1.0  
  3424.2417392586967   3.19498e-09    1.0  
  3427.2124996163707   3.29505e-09    1.0  
  3430.1732575211818   3.33939e-09    1.0  
  3433.1440180937357   3.35773e-09    1.0  
  3436.1047762119592   3.35392e-09    1.0  
  3439.0755369979047   3.33555e-09    1.0  
   3442.036295328065   3.21615e-09    1.0  
  3445.0070563259296   3.27941e-09    1.0  
   3447.967814866566   3.29324e-09    1.0  
  3450.9385760748883   3.34033e-09    1.0  
   3453.899334824554   3.27952e-09    1.0  
  3456.8700962418907   3.32477e-09    1.0  
   3459.830855199151   3.27897e-09    1.0  
  3462.8016168240692   3.14547e-09    1.0  
  3465.7623759875046   3.27835e-09    1.0  
   3468.733137818588   3.31751e-09    1.0  
  3471.6938971867935     3.319e-09    1.0  
  3474.6646592226366   3.28874e-09    1.0  
   3477.625418794219   3.21263e-09    1.0  
   3480.596181033432   3.30484e-09    1.0  
    3483.55694080701   3.28778e-09    1.0  
  3486.5277032482163   3.29886e-09    1.0  
   3489.488463222425   3.24133e-09    1.0  
   3492.459225864258   3.13411e-09    1.0  
  3495.4199860377416   3.18473e-09    1.0  
  3498.3907488788514   3.19706e-09    1.0  
  3501.3515092502716   3.27611e-09    1.0  
  3504.3222722893156   3.27749e-09    1.0  
  3507.2830328573427   3.27153e-09    1.0  
  3510.2537960929963   3.26652e-09    1.0  
   3513.214556856315   3.15761e-09    1.0  
   3516.185320287264   3.23894e-09    1.0  
  3519.1460812445707   3.26405e-09    1.0  
   3522.116844869513   3.24537e-09    1.0  
   3525.077606019515   3.26113e-09    1.0  
  3528.0483698371595   3.20091e-09    1.0  
   3531.009131178577   3.25381e-09    1.0  
  3533.9798951876487   3.24748e-09    1.0  
  3536.9406567192136   3.14625e-09    1.0  
  3539.9114209184427   3.24681e-09    1.0  
  3542.8721826389014   3.21816e-09    1.0  
   3545.842947027035   3.24213e-09    1.0  
  3548.8037089351405   3.24255e-09    1.0  
  3551.7744735109354   3.24127e-09    1.0  
  3554.7352356054553   3.22563e-09    1.0  
  3557.7060003676797   3.21702e-09    1.0  
  3560.6667626473914   3.21233e-09    1.0  
  3563.6375275948253   3.22182e-09    1.0  
  3566.5982900585195   3.15685e-09    1.0  
   3569.569055189952   3.19943e-09    1.0  
  3572.5298178364274   3.17758e-09    1.0  
  3575.5005831506637   3.18487e-09    1.0  
  3578.4613459787315    3.1442e-09    1.0  
  3581.4321114745803   3.20931e-09    1.0  
   3584.392874483064   3.20425e-09    1.0  
  3587.3636401593503   3.07363e-09    1.0  
  3590.3244033470805   3.18902e-09    1.0  
   3593.295169202638    3.1845e-09    1.0  
  3596.2559325684592   3.18062e-09    1.0  
  3599.2266986021314   3.17416e-09    1.0  
   3602.187462144896   3.18016e-09    1.0  
    3605.15822835554   3.13334e-09    1.0  
   3608.118992074112    3.1451e-09    1.0  
   3611.079755880017   3.13744e-09    1.0  
   3614.050522353843   3.16924e-09    1.0  
   3617.011286333871   3.16916e-09    1.0  
    3619.98205298185   3.10729e-09    1.0  
  3622.9428171348886   3.09749e-09    1.0  
    3625.91358395591   3.12379e-09    1.0  
  3628.8743482808595   3.15728e-09    1.0  
  3631.8451152738226   3.09544e-09    1.0  
  3634.8058797695912   3.14524e-09    1.0  
  3637.7766469334047   3.13954e-09    1.0  
   3640.737411598911   3.15102e-09    1.0  
  3643.7081789324957   3.12666e-09    1.0  
  3646.6689437666655    3.1234e-09    1.0  
    3649.63971126895   3.06356e-09    1.0  
    3652.60047627072    3.1141e-09    1.0  
  3655.5712439406425   3.14237e-09    1.0  
  3658.5320091089598   3.14125e-09    1.0  
  3661.5027769454673   3.10919e-09    1.0  
  3664.4635422792885   3.13148e-09    1.0  
  3667.4343102813373   3.13568e-09    1.0  
  3670.3950757796247   3.13082e-09    1.0  
   3673.365843946182   3.12924e-09    1.0  
    3676.32660960791   3.12368e-09    1.0  
   3679.297377937947   3.02263e-09    1.0  
  3682.2581437620997   3.10559e-09    1.0  
   3685.228912254603    3.0601e-09    1.0  
    3688.18967824017   2.95301e-09    1.0  
  3691.1604468941296   3.10788e-09    1.0  
  3694.1212130401113   2.97558e-09    1.0  
  3697.0919818545294    3.0648e-09    1.0  
   3700.052748159935   2.97929e-09    1.0  
  3703.0235171338204   3.17903e-09    1.0  
   3705.984283597666    2.5422e-09    1.0  
  3708.9550527300376   3.33245e-09    1.0  
  3711.9158193513485   2.94364e-09    1.0  
   3714.886588641232   2.77976e-09    1.0  
  3717.8473554190423   3.54287e-09    1.0  
   3720.818124865472   3.33511e-09    1.0  
   3723.778891798825   1.97534e-09    1.0  
  3726.7496614008437   3.52822e-09    1.0  
   3729.710428488789   3.93178e-09    1.0  
  3732.6811982454483   3.60271e-09    1.0  
   3735.641965487043   1.95808e-09    1.0  
   3738.612735397403   2.88569e-09    1.0  
  3741.5735027917135   4.41185e-09    1.0  
   3744.544272854839   4.65393e-09    1.0  
    3747.50504040094   3.83498e-09    1.0  
  3750.4758106159074   2.52478e-09    1.0  
    3753.43657831288     2.792e-09    1.0  
   3756.407348678771   4.41929e-09    1.0  
  3759.3681165257062   5.09993e-09    1.0  
   3762.338887041612   5.85008e-09    1.0  
  3765.2996550376056   4.97785e-09    1.0  
   3768.270425702623   4.05305e-09    1.0  
    3771.23119384678    2.3574e-09    1.0  
  3774.2019646600156   2.94034e-09    1.0  
   3777.162732951448   4.55742e-09    1.0  
  3780.1335039120136   5.93813e-09    1.0  
  3783.0942723498415   6.85212e-09    1.0  
   3786.065043456858   7.16168e-09    1.0  
   3789.025812040208   6.60261e-09    1.0  
  3791.9965832928033   5.76309e-09    1.0  
  3794.9573520208082    4.3653e-09    1.0  
  3797.9281234181167   2.71539e-09    1.0  
   3800.888892289919    2.5556e-09    1.0  
   3803.859663831083   4.23963e-09    1.0  
  3806.8204328458296   5.63241e-09    1.0  
  3809.7912045299972   6.87221e-09    1.0  
   3812.751973686845   7.67615e-09    1.0  
   3815.722745513172   7.89583e-09    1.0  
   3818.683514811284   8.23466e-09    1.0  
   3821.654286778932   7.60153e-09    1.0  
   3824.615056217476   7.44419e-09    1.0  
   3827.585828325617   6.00226e-09    1.0  
  3830.5465979037676   4.96994e-09    1.0  
   3833.517370151577   3.58895e-09    1.0  
  3836.4781398685186   1.98695e-09    1.0  
  3839.4489122551795   3.02188e-09    1.0  
     3842.4096821101   4.46004e-09    1.0  
  3845.3804546348024   6.01925e-09    1.0  
   3848.341224626898   7.02757e-09    1.0  
   3851.311997288837    7.5944e-09    1.0  
  3854.2727674173107   8.40663e-09    1.0  
    3857.24354021569   8.10255e-09    1.0  
  3860.2043104797503   8.79879e-09    1.0  
  3863.1750834137783   8.96467e-09    1.0  
   3866.135853812638   8.84992e-09    1.0  
  3869.1066268815316   8.67685e-09    1.0  
  3872.0673974144142   8.50763e-09    1.0  
  3875.0381706173944   7.97649e-09    1.0  
  3877.9989412835257   7.39398e-09    1.0  
  3880.9697146198205   6.34063e-09    1.0  
  3883.9304854184347   5.20398e-09    1.0  
  3886.9012588872783   3.81726e-09    1.0  
  3889.8620298176174   2.18682e-09    1.0  
  3892.8228008134224   2.95006e-09    1.0  
   3895.793574479556   4.43248e-09    1.0  
  3898.7643482112235   5.76062e-09    1.0  
   3901.725119402751   6.39294e-09    1.0  
  3904.6858906590005   7.35876e-09    1.0  
   3907.656664585712   7.65939e-09    1.0  
   3910.617435971072   8.56589e-09    1.0  
  3913.5882100269605   8.82507e-09    1.0  
  3916.5489815406972   8.89624e-09    1.0  
    3919.51975572503    8.9908e-09    1.0  
   3922.480527366416   8.95175e-09    1.0  
  3925.4513016784654    9.1253e-09    1.0  
   3928.412073446777   9.09769e-09    1.0  
  3931.3828478858213   9.01317e-09    1.0  
